date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2020-02-08,3.6,-5.4,12.6,0,,194.1,19,,1014,
2020-02-09,3.9,-2.4,8.6,0,,170.3,23.8,,1009.6,
2020-02-10,2.3,-2.4,8.6,,,,10.6,,1012.1,
2020-02-11,-1.1,-5.4,3.6,,,43.4,26,,1013,
2020-02-12,-1.9,-11.4,7.6,0,,,5.6,,1016.6,
2020-02-13,-0.8,-9.4,9.6,0,,329.6,5.2,,1019,
2020-02-14,0.6,-6.4,9.6,0,,290.6,7.6,,1019.5,
2020-02-15,1.4,-7.4,10.6,0,,259.9,11.3,,1019.9,
2020-02-16,5.5,-4.4,14.6,0,,265.4,13.4,,1017.8,
2020-02-17,3.2,-4.4,11.6,0,,,4.6,,1013.4,
2020-02-18,2.1,-8.4,12.6,0,,,7,,1017.3,
2020-02-19,3.1,-3.4,11.6,0,,208.3,11.6,,1017.4,
2020-02-20,3.8,-4.4,12.6,0,,147.5,14.4,,1024.2,
2020-02-21,7.8,0.6,15.6,0,,,4.8,,1022.5,
2020-02-22,3.8,-0.4,7.6,,,314,10.1,,1015.3,
2020-02-23,1.2,-2.4,6.6,,,,13.5,,1017.3,
2020-02-24,0.9,-5.4,8.6,0,,348,14.4,,1019.2,
2020-02-25,-1.8,-6.4,2.6,0,,31.9,23.9,,1023.7,
2020-02-26,0.9,-9.4,10.6,0,,,11.7,,1029.8,
2020-02-27,2.6,-6.4,11.6,0,,112.7,12.3,,1028.1,
2020-02-28,4.9,-2.4,13.6,0,,32.2,5.2,,1026.3,
2020-02-29,4.4,-4.4,12.6,0,,195.8,17.1,,1017.1,
2020-03-01,4.4,-0.4,9.6,0,,221.6,20.6,,1009.8,
2020-03-02,3,-3.4,9.6,,,122,16.4,,1010.4,
2020-03-03,4.7,-1.4,12.6,0,,47.5,15.9,,1011.3,
2020-03-04,5,-5.4,14.6,0,,,8.4,,1018.1,
2020-03-05,6.1,-5.4,16.6,0,,27.1,13.3,,1024.3,
2020-03-06,7.1,0.6,15.6,0,,350.1,5.8,,1021.5,
2020-03-07,8.2,2.6,13.6,0,,170.9,25.7,,1014.6,
2020-03-08,5.7,1.6,10.6,0,,190.6,20.4,,1012.1,
2020-03-09,5.2,-1.4,12.6,0,,,11.2,,1019.5,
2020-03-10,5.1,2.6,8.6,,,226.8,13.9,,1022,
2020-03-11,8,4.6,12.6,,,229.6,12,,1017.1,
2020-03-12,7.2,4.6,11.6,,,79,13.6,,1011.2,
2020-03-13,1.4,-1.4,4.6,,,228.4,24.2,,,
2020-03-14,3.4,1.6,7.6,,,183.3,14.3,,1018.6,
2020-03-15,5,0.6,10.6,0,,295.2,8.4,,1018.6,
2020-03-16,6,-0.4,11.6,0,,153,18.1,,1015.8,
2020-03-17,5.6,2.6,10.6,0,,221.7,27.9,,1010,
2020-03-18,1.6,-1.4,5.6,,,211.4,19.5,,1006.8,
2020-03-19,-1.5,-3.4,0.6,,,198.6,17.8,,,
2020-03-20,0.1,-4.4,5.6,0,,335.5,3.5,,1023.2,
2020-03-21,3.5,-1.4,9.6,0,,278.8,12,,1019.1,
2020-03-22,3.5,-2.4,10.6,0,,,10.7,,1018.9,
2020-03-23,2.1,-1.4,6.6,,,256.5,12.7,,1017.1,
2020-03-24,4.4,-3.4,11.6,0,,273,11.7,,1018.6,
2020-03-25,6.2,2.6,9.6,0,,193.7,24.5,,1012.4,
2020-03-26,3.9,-0.4,8.6,0,,205.5,27.1,,1006.9,
2020-03-27,-1.4,-3.4,1.6,,,249.3,16.3,,1010.5,
2020-03-28,0.6,-7.4,7.6,0,,,7.5,,1019.5,
2020-03-29,3.5,-3.4,9.6,0,,199.2,15,,1014.6,
2020-03-30,3.4,-5.4,12.6,0,,,9.2,,1018.7,
2020-03-31,7,-3.4,16.6,0,,,9.9,,1017.8,
2020-04-01,9.4,2.6,15.6,0,,247.7,22.7,,1008.4,
2020-04-02,8.5,-0.4,14.6,0,,216.7,23.5,,1007.1,
2020-04-03,5.4,-4.4,14.6,0,,,10.9,,1011.1,
2020-04-04,6.5,-2.4,14.6,0,,,18.8,,1009.4,
2020-04-05,8.3,2.6,13.6,0,,194.6,24.4,,1008.8,
2020-04-06,8.3,3.6,13.6,0,,186.7,24.7,,1011,
2020-04-07,7.5,0.6,14.6,0,,157.5,18.8,,1017.5,
2020-04-08,6.9,1.6,14.6,,,146.9,21.1,,1014.7,
2020-04-09,3.1,-1.4,7.6,,,,13,,1015.8,
2020-04-10,3.8,-4.4,11.6,0,,,12.2,,1014.8,
2020-04-11,4.8,-2.4,10.6,,,323.2,13.2,,1011,
2020-04-12,5,1.6,11.6,,,224.3,13.7,,1011.5,
2020-04-13,3.9,-2.4,9.6,,,,12.3,,1013.7,
2020-04-14,2,-3.4,8.6,0,,,7.7,,1020.4,
2020-04-15,4.8,-6.4,13.6,0,,300.3,12.8,,1017.4,
2020-04-16,9.7,1.6,15.6,0,,249.2,18.7,,1012.3,
2020-04-17,8.8,-0.4,15.6,0,,174.4,16.5,,1013.2,
2020-04-18,5.5,-0.4,11.6,,,212,11.6,,1012,
2020-04-19,7.2,-1.4,14.6,0,,,12.5,,1014.5,
2020-04-20,10.2,3.6,16.6,0,,,14.5,,1013.7,
2020-04-21,6.3,-0.4,11.6,,,,11.2,,1014.1,
2020-04-22,8.9,-1.4,17.6,0,,349.4,12,,1016.7,
2020-04-23,11.3,0.6,19.6,0,,266.4,17.1,,1014.7,
2020-04-24,11.5,0.6,20.6,0,,346.8,10,,1014.6,
2020-04-25,12.2,1.6,21.6,0,,,9,,1017.8,
2020-04-26,14.7,4.6,23.6,0,,288.8,17.3,,1015.6,
2020-04-27,15.2,5.6,23.6,0,,262.4,16.5,,1015,
2020-04-28,15,3.6,24.6,0,,,12.8,,1016.5,
2020-04-29,17.4,5.6,26.6,0,,,8.6,,1017.8,
2020-04-30,16.6,7.6,24.6,0,,294.7,10.8,,1014.2,
2020-05-01,17.1,7.6,23.6,0,,190.2,19.8,,1013.3,
2020-05-02,15.4,4.6,21.6,0,,200,21.4,,1014.4,
2020-05-03,14.6,4.6,21.6,0,,215.5,17.7,,1014.2,
2020-05-04,13.4,2.6,21.6,0,,,10.4,,1015.1,
2020-05-05,15.8,2.6,24.6,0,,,7,,1017.9,
2020-05-06,16.4,4.6,26.6,0,,271.8,16.5,,1016.5,
2020-05-07,15.4,4.6,26.6,0,,,11.9,,1014,
2020-05-08,14.6,3.6,24.6,0,,,14.1,,1014.6,
2020-05-09,15.1,4.6,24.6,0,,190,14.1,,1015.2,
2020-05-10,12.6,7.6,22.6,3.4,,159.4,15.2,,1015.8,
2020-05-11,14.3,7.6,20.6,,,188.1,21.9,,1013.5,
2020-05-12,14.1,8.6,18.6,0,,201.7,24.4,,1010.1,
2020-05-13,13,9.6,17.6,0,,201.6,23.6,,1010.3,
2020-05-14,12.1,2.6,19.6,0,,,15.5,,1012.3,
2020-05-15,13.1,3.6,19.6,0,,,11.6,,1011.7,
2020-05-16,15.2,4.6,22.6,0,,280.4,11.6,,1011.9,
2020-05-17,15.4,6.6,22.6,0,,186.3,18.6,,1013,
2020-05-18,16.1,9.6,21.6,0,,184.3,23.3,,1012.4,
2020-05-19,12.8,3.6,18.6,0,,229.3,29.5,,1008.2,
2020-05-20,7.9,-2.4,16.6,0,,211.9,12.3,,1013,
2020-05-21,10,-1.4,18.6,0,,,12.1,,1013.8,
2020-05-22,12.5,1.6,19.6,0,,190.4,22.8,,1010.6,
2020-05-23,13.5,6.6,18.6,0,,222.5,17.9,,1008.3,
2020-05-24,10.4,-0.4,18.6,0,,339.5,11.7,,1010.5,
2020-05-25,11.9,0.6,21.6,0,,,12.1,,1013.1,
2020-05-26,15.4,2.6,25.6,0,,,11,,1015.1,
2020-05-27,18.8,6.6,27.6,0,,,11.3,,1014,
2020-05-28,20.7,8.6,28.6,0,,,9.2,,1015,
2020-05-29,20.5,9.6,29.6,0,,,12.7,,1016.2,
2020-05-30,21.2,13.6,27.6,,,177.7,21.1,,1013.2,
2020-05-31,20.4,13.6,26.6,0,,178.8,22.2,,1012.5,
2020-06-01,19.6,9.6,27.6,0,,192.6,15.8,,1015.2,
2020-06-02,19.5,7.6,27.6,0,,,9.6,,1015.4,
2020-06-03,19.8,9.6,28.6,,,,9.8,,1014.1,
2020-06-04,21.2,9.6,29.6,0,,,14.4,,1011.9,
2020-06-05,20.6,13.6,27.6,0,,163.1,22.8,,1008.9,
2020-06-06,16.1,10.6,20.6,,,195.3,28.8,,1006.3,
2020-06-07,14.8,9.6,20.6,0,,206.4,28.3,,1005.9,
2020-06-08,10.3,5.6,13.6,0,,299.4,21.1,,1010.9,
2020-06-09,11.4,-1.4,20.6,0,,40.5,16.7,,1020,
2020-06-10,16.8,4.6,26.6,0,,,13.3,,1019.6,
2020-06-11,19,6.6,28.6,0,,184.7,18.3,,1019.7,
2020-06-12,19.7,9.6,27.6,0,,171.3,22.1,,1017.5,
2020-06-13,19.1,10.6,25.6,0,,200.6,25.4,,1010.8,
2020-06-14,16.4,3.6,25.6,0,,188.4,17.2,,1012.4,
2020-06-15,18.1,6.6,26.6,0,,180.6,21.4,,1015.4,
2020-06-16,20.2,13.6,25.6,0,,200.2,26.8,,1011.9,
2020-06-17,18.9,12.6,24.6,0,,204.4,20.2,,1010.9,
2020-06-18,17.9,6.6,24.6,0,,197,14.9,,1012,
2020-06-19,18.4,6.6,25.6,0,,,11.9,,1012.1,
2020-06-20,20.3,7.6,27.6,0,,,10.9,,1014.3,
2020-06-21,21,8.6,28.6,0,,,12.6,,1013,
2020-06-22,21.5,9.6,29.6,0,,,,,1013.9,
2020-06-23,22.1,9.6,31.6,0,,,10.8,,1013,
2020-06-24,21.9,10.6,30.6,0,,226.3,13.7,,1011,
2020-06-25,21.2,11.6,28.6,0,,189.3,16,,1010.7,
2020-06-26,21.8,12.6,29.6,0,,200.3,15.7,,1012.7,
2020-06-27,21.3,10.6,28.6,0,,,14.8,,1011.5,
2020-06-28,20.9,17.6,25.6,0,,195.6,28.7,,1006.6,
2020-06-29,16.6,9.6,20.6,0,,226.3,38.6,,1005,
2020-06-30,15.3,2.6,23.6,0,,270.2,12.6,,1012.3,
2020-07-01,17.4,6.6,24.6,0,,252.4,15.4,,1013,
2020-07-02,20,12.6,26.6,0,,235.2,16.4,,1014.8,
2020-07-03,17.3,11.6,25.6,,,183,13.9,,1017.4,
2020-07-04,19.9,10.6,27.6,0,,,6.8,,1017.2,
2020-07-05,21.3,10.6,29.6,0,,,13,,1014,
2020-07-06,21,9.6,29.6,0,,199.2,17.8,,1012.7,
2020-07-07,21.8,8.6,28.6,0,,215.4,18.8,,1013.1,
2020-07-08,22.6,13.6,28.6,0,,269.4,18.3,,1011.8,
2020-07-09,22.4,10.6,29.6,0,,208.6,18.2,,1012.6,
2020-07-10,22.8,12.6,30.6,0,,,12.4,,1017.2,
2020-07-11,24,13.6,31.6,1.3,,,5.3,,1017.7,
2020-07-12,23.4,15.6,31.6,,,142.2,12.8,,,
2020-07-13,23.9,13.6,30.6,0,,234.5,18.1,,1013.3,
2020-07-14,23,14.6,29.6,0,,239.8,15.9,,1013.1,
2020-07-15,22.6,13.6,30.6,0,,,13.4,,1013.6,
2020-07-16,21.2,14.6,28.6,,,,,,1015.7,
2020-07-17,21.9,13.6,29.6,,,,14.4,,1018,
2020-07-18,21.5,12.6,31.6,,,,13,,1016.8,
2020-07-19,22.4,12.6,30.6,0,,282.8,11.5,,1013,
2020-07-20,22.6,17.6,28.6,0,,243.7,11.2,,1012.6,
2020-07-21,20.4,13.6,27.6,,,,17.2,,1013.3,
2020-07-22,20.6,14.6,28.6,1.1,,,16.1,,1013.8,
2020-07-23,18.6,13.6,27.6,6.5,,,15.6,,1014.4,
2020-07-24,17,10.6,23.6,,,111,11.4,,1016,
2020-07-25,18.8,10.6,24.6,,,,9.9,,1015.9,
2020-07-26,20.2,11.6,26.6,,,,10.3,,1016,
2020-07-27,22.7,14.6,29.6,0,,,8.9,,1014.4,
2020-07-28,22.3,11.6,30.6,0,,291.1,11.4,,1013.4,
2020-07-29,22.7,10.6,31.6,0,,,11.7,,1013.4,
2020-07-30,24,11.6,33.6,0,,,,,1014.4,
2020-07-31,24.6,11.6,34.6,,,,,,1015.7,
2020-08-01,22.4,13.6,32.6,0,,,14.6,,1015.2,
2020-08-02,22.9,11.6,30.6,0,,256,13,,1015.9,
2020-08-03,23.1,12.6,30.6,0,,198.3,16.1,,1015.8,
2020-08-04,21.6,11.6,29.6,0,,198.9,17,,1015.9,
2020-08-05,20.6,11.6,28.6,0,,187.4,18.5,,1013.8,
2020-08-06,19.7,9.6,27.6,0,,245.6,17.5,,1013.2,
2020-08-07,21.2,11.6,28.6,0,,265,13.4,,1014.9,
2020-08-08,21.1,10.6,29.6,0,,199.4,15.9,,1017,
2020-08-09,20.9,9.6,29.6,0,,,,,1016.6,
2020-08-10,20.7,9.6,29.6,,,199.9,17.6,,1016,
2020-08-11,21,10.6,28.6,0,,,13,,1014.3,
2020-08-12,22,11.6,30.6,0,,,12.4,,1015,
2020-08-13,20.6,12.6,30.6,0,,,,,1015.4,
2020-08-14,22.8,11.6,32.6,0,,,,,1014.8,
2020-08-15,24.4,12.6,34.6,,,,10.5,,1014.4,
2020-08-16,26.1,17.6,33.6,,,20.5,12.9,,1015.7,
2020-08-17,23.7,12.6,32.6,0,,,5.7,,1018,
2020-08-18,24.1,16.6,32.6,,,,12.8,,1018.1,
2020-08-19,23.4,13.6,32.6,4.1,,,6.7,,1015,
2020-08-20,23.6,15.6,33.6,,,,14.6,,1012.5,
2020-08-21,21.6,17.6,29.6,,,,15.1,,1013.9,
2020-08-22,20.6,15.6,30.6,0.3,,,,,1014.5,
2020-08-23,22,17.6,29.6,,,,,,1014.8,
2020-08-24,22,14.6,30.6,,,,12.1,,1014.7,
2020-08-25,19.5,14.6,28.6,,,,11.8,,1014.7,
2020-08-26,20.1,11.6,30.6,,,153.9,14.7,,1012.4,
2020-08-27,20.9,11.6,29.6,,,,14.9,,1011.2,
2020-08-28,20.4,13.6,26.6,0,,159.4,11.7,,1013.7,
2020-08-29,19.3,13.6,25.6,,,,10.9,,1014.9,
2020-08-30,19.1,12.6,25.6,0,,241.6,13.3,,1013.3,
2020-08-31,19.1,11.6,25.6,,,,14.5,,1011,
2020-09-01,20.1,13.6,26.6,0,,259.8,19.4,,1012.6,
2020-09-02,18.2,6.6,28.6,0,,236.1,10.9,,1016.2,
2020-09-03,21.2,8.6,32.6,0,,,5.6,,1015.7,
2020-09-04,22.1,9.6,32.6,0,,,3.8,,1018,
2020-09-05,22.7,11.6,33.6,0,,,10.6,,1020.8,
2020-09-06,22.8,11.6,33.6,0,,,14,,1018.9,
2020-09-07,22.7,12.6,31.6,,,,12.7,,1010.1,
2020-09-08,15.8,6.6,19.6,0,,296.7,22.7,,1003.1,
2020-09-09,8.1,1.6,14.6,0,,73.8,15.6,,1012.7,
2020-09-10,10.6,0.6,19.6,0,,,11.9,,1020.5,
2020-09-11,12.6,4.6,20.6,0,,,10.9,,1020.9,
2020-09-12,14.6,4.6,25.6,0,,28.8,10.3,,1018.8,
2020-09-13,16.1,5.6,25.6,0,,,13.5,,1019.6,
2020-09-14,16.7,7.6,24.6,0,,,11.5,,1021.7,
2020-09-15,17.6,6.6,27.6,0,,,12.6,,1021.5,
2020-09-16,19.4,6.6,29.6,0,,,3.6,,1019.6,
2020-09-17,18.9,9.6,27.6,0,,,5.8,,1019.5,
2020-09-18,17.9,7.6,27.6,0,,283.7,13.8,,1018.1,
2020-09-19,19.6,12.6,26.6,0,,194.3,16.9,,1015.8,
2020-09-20,18.3,9.6,26.6,0,,,13.1,,1016.4,
2020-09-21,17.1,8.6,26.6,0,,,5,,1017.3,
2020-09-22,17.3,11.6,24.6,0,,329.2,14.6,,1018.7,
2020-09-23,16.8,6.6,26.6,0,,,10.9,,1018.6,
2020-09-24,19,7.6,27.6,0,,,12.3,,1016.7,
2020-09-25,17.8,7.6,26.6,0,,197.6,15.8,,1015.7,
2020-09-26,17.4,6.6,26.6,,,203.6,16.8,,,
2020-09-27,16.5,5.6,26.6,,,,,,,
2020-09-28,15.2,6.6,25.6,,,,,,,
2020-09-29,16.4,7.6,25.6,,,,10.3,,,
2020-09-30,16,3.6,27.6,,,,11.5,,,
2020-10-01,16.4,5.6,28.6,,,,,,,
2020-10-02,15.7,4.6,27.6,,,,11.8,,,
2020-10-03,14.8,2.6,26.6,,,,12.9,,,
2020-10-04,16.5,3.6,27.6,0,,,6.3,,,
2020-10-05,15.4,2.6,26.6,,,,11.3,,1020.1,
2020-10-06,15.4,3.6,26.6,0,,,4.2,,1020.2,
2020-10-07,14.9,4.6,25.6,0,,349.4,13.9,,1018.1,
2020-10-08,15,4.6,24.6,0,,303.2,15.2,,1016.3,
2020-10-09,15.9,7.6,23.6,0,,276.4,12.2,,1014.9,
2020-10-10,14.4,6.6,22.6,0,,184.4,17.7,,1014.7,
2020-10-11,13.6,4.6,22.6,0,,273.5,11.7,,1014.8,
2020-10-12,13.4,4.6,24.6,0,,9.1,12.5,,1020.7,
2020-10-13,13.4,1.6,25.6,0,,,10.7,,1021.3,
2020-10-14,13.9,1.6,26.6,0,,,11.3,,1018.7,
2020-10-15,14,3.6,24.6,0,,,10.9,,1016.2,
2020-10-16,14.2,5.6,25.6,0,,,10.1,,1018.5,
2020-10-17,12.5,1.6,24.6,0,,,12.8,,1017.2,
2020-10-18,13.6,1.6,24.6,0,,214.3,14.1,,1016.7,
2020-10-19,14,1.6,23.6,0,,,6.4,,1015.7,
2020-10-20,12.5,1.6,23.6,0,,,10.2,,1013.5,
2020-10-21,11.4,1.6,22.6,0,,283.2,7.6,,1013.8,
2020-10-22,12.5,1.6,21.6,0,,201.8,15.9,,1012.5,
2020-10-23,12.9,4.6,20.6,0,,195.2,14.4,,1016,
2020-10-24,12.4,4.6,17.6,0,,,16.6,,1013.7,
2020-10-25,11.7,2.6,16.6,1.1,,220.5,29.4,,1004.8,
2020-10-26,-2.8,-7.4,1.6,,,24.8,22.6,,1010.4,
2020-10-27,-1.5,-6.4,6.6,0,,40.5,20.3,,1017.5,
2020-10-28,3.1,-7.4,15.6,0,,28.8,12.3,,1019.2,
2020-10-29,7.4,-3.4,18.6,0,,,11.3,,1022.4,
2020-10-30,9.2,1.6,18.6,0,,,12.5,,1021.4,
2020-10-31,9.7,-2.4,20.6,0,,,11.7,,1023.7,
2020-11-01,14.1,5.6,22.6,0,,,14.3,,1027.1,
2020-11-02,14.6,7.6,23.6,0,,,6.3,,1024.7,
2020-11-03,12.4,6.6,19.6,,,145.7,14.2,,1022,
2020-11-04,10.1,0.6,20.6,0,,32.7,13,,1024.8,
2020-11-05,6,2.6,13.6,0,,49.7,9.5,,1023.8,
2020-11-06,15.4,11.6,19.6,,,232.3,16.6,,1011,
2020-11-07,7.6,-0.4,12.6,,,188.1,36.6,,1000.6,
2020-11-08,-0.9,-3.4,1.6,,,218.8,30.8,,,
2020-11-09,-4.4,-10.4,-0.4,,,259,13,,,
2020-11-10,-5.5,-14.4,1.6,0,,,3.6,,1021.1,
2020-11-11,0,-8.4,9.6,0,,327.5,6,,1018.5,
2020-11-12,2.6,-4.4,12.6,0,,,2.3,,1018.6,
2020-11-13,4.8,-2.4,12.6,0,,189.7,17,,1018.1,
2020-11-14,4.6,-3.4,9.6,0,,263.8,19.4,,1018.2,
2020-11-15,4.6,-3.4,15.6,0,,,12.5,,1026.1,
2020-11-16,8.9,-1.4,20.6,0,,25.7,15.8,,1027.1,
2020-11-17,12.5,7.6,19.6,0,,168.2,19.3,,1024.3,
2020-11-18,13.9,10.6,18.6,0,,194.7,26.3,,1018.7,
2020-11-19,11.6,3.6,16.6,0,,197.8,22.1,,1018.6,
2020-11-20,9.1,0.6,17.6,0,,182.7,13.3,,1022.7,
2020-11-21,9.7,2.6,17.6,0,,,9.5,,1020.9,
2020-11-22,9.6,2.6,16.6,0,,,12.8,,1017.5,
2020-11-23,8.4,2.6,12.6,0,,206.4,19.8,,1007.3,
2020-11-24,0.4,-5.4,7.6,0,,,7.1,,1013.4,
2020-11-25,1.4,-7.4,11.6,0,,335.6,13.7,,1020,
2020-11-26,0.7,-6.4,6.6,0,,,10.8,,1015.5,
2020-11-27,-1.3,-5.4,4.6,,,48.9,22.3,,1018.5,
2020-11-28,-0.6,-10.4,10.6,0,,44.7,8.1,,1024.3,
2020-11-29,1.3,-9.4,13.6,,,,13.7,,1026.5,
2020-11-30,2.1,-5.4,10.6,0,,,2.8,,1026.9,
2020-12-01,-0.4,-8.4,10.6,0,,,11.4,,1020,
2020-12-02,-3.3,-10.4,2.6,,,59.7,19.9,,1022.4,
2020-12-03,-2.4,-7.4,4.6,0,,45.5,18.1,,1026.5,
2020-12-04,-1.5,-12.4,11.6,0,,38.1,13.8,,1025.6,
2020-12-05,1.1,-8.4,12.6,0,,159.8,13.2,,1029.3,
2020-12-06,1.8,-7.4,13.6,0,,7.2,2.6,,1027.9,
2020-12-07,3.5,-4.4,13.6,0,,42.5,11.9,,1027.4,
2020-12-08,5.9,-3.4,14.6,0,,49.9,11.6,,1027.5,
2020-12-09,6.1,-2.4,14.6,0,,338.1,10.9,,1024,
2020-12-10,1.9,-2.4,5.6,,,222.2,9.2,,1013.5,
2020-12-11,1.6,-2.4,6.6,0,,,16.3,,1015.7,
2020-12-12,-1.3,-7.4,3.6,,,217,21.9,,1013.6,
2020-12-13,-2.7,-9.4,8.6,0,,,12.2,,1024.9,
2020-12-14,-1.2,-8.4,2.6,,,203.8,15.1,,1014.9,
2020-12-15,-5,-12.4,2.6,0,,14.3,7.6,,1022.6,
2020-12-16,-2.1,-11.4,9.6,0,,21,10.9,,1024.9,
2020-12-17,1.9,-4.4,6.6,0,,173.6,19.8,,1017.5,
2020-12-18,-0.9,-8.4,5.6,0,,,10.4,,1019.5,
2020-12-19,-1.9,-11.4,11.6,0,,,1.9,,1028.7,
2020-12-20,0.6,-9.4,13.6,0,,,10.8,,1027.5,
2020-12-21,5.1,-3.4,15.6,0,,33.2,13,,1023.3,
2020-12-22,4.2,-4.4,10.6,0,,207.5,17.8,,1018,
2020-12-23,-3.2,-8.4,0.6,0,,357.2,13.4,,1023.9,
2020-12-24,-2.4,-12.4,8.6,0,,122.7,11.7,,1032.3,
2020-12-25,2,-4.4,10.6,0,,19.2,12.2,,1025.7,
2020-12-26,2.5,-7.4,11.6,0,,200.3,16.2,,1020.3,
2020-12-27,2.9,-4.4,8.6,0,,,13.1,,1015.8,
2020-12-28,0.8,-5.4,5.6,,,196.7,20.8,,,
2020-12-29,-4.9,-9.4,-1.4,,,22.7,10.3,,1015.6,
2020-12-30,-3.4,-10.4,4.6,0,,50.7,15.9,,1021,
2020-12-31,-2.9,-9.4,3.6,,,29.4,6.3,,1016.4,
