date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2018-01-31,5.4,-3.4,16.6,0,,,13.3,,1018.2,
2018-02-01,5.3,-4.4,16.6,0,,,12,,1019.5,
2018-02-02,5.4,-2.4,15.6,0,,,6.7,,1022.4,
2018-02-03,4.5,-4.4,14.6,0,,,10.9,,1018.4,
2018-02-04,4.8,-4.4,16.6,0,,,9.9,,1019.8,
2018-02-05,5.4,-4.4,15.6,0,,,11.9,,1015.1,
2018-02-06,6.2,-1.4,11.6,0,,,17,,1015.8,
2018-02-07,3.1,-7.4,14.6,0,,,10.3,,1026.5,
2018-02-08,6.2,-2.4,16.6,0,,,10.8,,1025.6,
2018-02-09,5.3,-6.5,16.3,0,,,9.4,,1017.2,
2018-02-10,8,-0.4,12.6,0,,238.9,21,,1007.5,
2018-02-11,1.9,-7.4,10.6,0,,139.1,17.6,,1013.6,
2018-02-12,2.7,1.6,4.6,,,196.7,29.7,,1008.3,
2018-02-13,2.6,0.6,6.6,,,160.9,17.6,,1019.8,
2018-02-14,2.9,0.6,5.6,,,160.9,19.7,,1020.6,
2018-02-15,2,-2.4,6.6,,,,10.7,,1018.9,
2018-02-16,0.6,-6.4,9.6,0,,,8.8,,1022.3,
2018-02-17,2.6,-6.4,12.6,0,,,11.1,,1021.1,
2018-02-18,4.6,0.6,9.6,0,,176,28,,1010.3,
2018-02-19,-1.3,-7.6,2.4,,,231.6,39.6,,1000.5,
2018-02-20,-7.6,-16.4,-2.4,0,,,12.2,,1016.2,
2018-02-21,-6.9,-15.9,-0.4,0,,,10.9,,1019.1,
2018-02-22,-4.7,-13.4,1.6,,,200.8,22.7,,1017.7,
2018-02-23,-5.2,-7.6,-3.7,,,,19.1,,1015.4,
2018-02-24,-7.3,-18.7,-0.4,,,,11.5,,1021.3,
2018-02-25,-4.1,-13.4,3.6,,,,8.7,,1022,
2018-02-26,-3.3,-13.1,5.2,,,,15.6,,1017.4,
2018-02-27,1.1,-2.4,6.6,,,,20,,1011.2,
2018-02-28,-2.3,-5.9,2.4,6.5,,,11.1,,,
2018-03-01,1,-5.4,7.6,0,,,15.8,,1020.8,
2018-03-02,5.1,-1.4,11.6,0,,,22.8,,1017.1,
2018-03-03,6.1,0.6,11.6,0,,195.6,29.7,,1013.1,
2018-03-04,0.7,-5.4,3.5,,,,28.9,,1013.8,
2018-03-05,-0.9,-9.4,9.6,0,,,9,,1022.4,
2018-03-06,-0.3,-7,8,0,,,11.4,,1023.5,
2018-03-07,5,-2.4,12.6,0,,,12.7,,1022.1,
2018-03-08,6.2,-3.4,15.6,0,,,13.2,,1017.8,
2018-03-09,5.8,-4.4,15.6,0,,,13.5,,1013.4,
2018-03-10,6.1,3.6,10.6,,,,11.2,,1014.6,
2018-03-11,5.6,2.6,9.6,,,,9.9,,1016.9,
2018-03-12,6.6,-0.4,12.6,0,,,8.6,,1020.9,
2018-03-13,7.8,0.6,15.6,0,,,9.9,,1017.5,
2018-03-14,8.2,1.6,13.6,0,,180.5,24.9,,1012.2,
2018-03-15,1.6,-0.9,5.2,,,230.8,26.9,,1008.1,
2018-03-16,2.9,-3.4,8.6,0,,,16,,1012.9,
2018-03-17,3.1,-2.4,8.6,0.3,,200.8,24.6,,1010.2,
2018-03-18,-1.1,-5.4,3.6,,,,20.2,,1013.4,
2018-03-19,0.4,-6.4,7.6,0,,,8.3,,1019.3,
2018-03-20,4.2,-5.4,11.6,0,,185.8,12.7,,1018.3,
2018-03-21,9.8,3.6,15.6,0,,,13.1,,1016,
2018-03-22,11,5.6,17.6,,,,19,,1018.3,
2018-03-23,8.8,4.6,14.6,,,,22.1,,1014.6,
2018-03-24,6.9,-0.4,11.6,0,,193.5,20,,1012.5,
2018-03-25,5.6,-0.4,10.6,0,,235.5,25.1,,1009.4,
2018-03-26,0.9,-5.9,8,0,,,7,,1010.7,
2018-03-27,1.8,-6.5,8.5,0,,,,,1015.2,
2018-03-28,5.3,-6.5,15.2,0,,,,,1016,
2018-03-29,6.6,-2.4,16.6,0,,,12.2,,1016.3,
2018-03-30,7.9,-3.4,18.6,0,,,12.2,,1018.7,
2018-03-31,10.3,-1.4,20.6,0,,,11.5,,1016.7,
2018-04-01,10.4,4.6,16.3,0,,,12.4,,1011.6,
2018-04-02,10.6,-0.4,17.6,0,,208.8,18,,1007.7,
2018-04-03,9.3,0.6,17.6,0,,,10.8,,1012.6,
2018-04-04,8.7,-1.4,17.6,0,,,15.6,,1016.8,
2018-04-05,9.2,-1.5,18.5,0,,,,,1015.3,
2018-04-06,12.4,4.6,19.6,0,,,17.5,,1009.8,
2018-04-07,13.8,4.1,21.3,0,,,18.7,,1009.6,
2018-04-08,13.6,7.4,19.6,0,,,19.8,,1008.9,
2018-04-09,8.6,-3.1,18,0,,,11.5,,1018.1,
2018-04-10,10.3,-3.1,21.3,0,,,6.7,,1020.6,
2018-04-11,14.3,1.6,22.6,0,,,22,,1013.3,
2018-04-12,10.6,1.6,14.6,0,,242,34.4,,1003.7,
2018-04-13,1.9,-5.4,7.6,0,,335.8,27.1,,1016.8,
2018-04-14,5.9,-2.4,15.6,0,,,14.5,,1022.3,
2018-04-15,10.1,-1.4,18.6,0,,188.7,18.2,,1017.3,
2018-04-16,12.1,7.6,15.6,0,,195.1,34.1,,1010.3,
2018-04-17,4.6,-3.4,9.6,,,,22.7,,1011.6,
2018-04-18,7.4,-4.4,16.6,0,,,13.8,,1017.1,
2018-04-19,4.8,-5.4,11.9,0,,,25.5,,1009.4,
2018-04-20,2.3,-4.4,8.6,,,,16.1,,1013.7,
2018-04-21,8.4,-4.4,18.6,0,,,11,,1019.5,
2018-04-22,13.6,4.6,21.6,0,,,13.3,,1016,
2018-04-23,12.4,1.3,21.3,0,,,11.5,,1015.7,
2018-04-24,14.2,5.2,22.4,0,,,11.2,,1015,
2018-04-25,14.2,3.6,22.6,0,,,11,,1016.4,
2018-04-26,16,3.6,24.6,0,,,11.8,,1014.5,
2018-04-27,13.2,2.4,22.4,0,,,9.5,,1013,
2018-04-28,13.1,1.3,21.9,0,,,18.3,,1009.9,
2018-04-29,13.6,9.6,18.6,0,,227.7,32.2,,1006.6,
2018-04-30,10.7,5.6,15.6,,,205.8,23.4,,1006.5,
2018-05-01,5.9,1.3,12.4,,,221.7,24.6,,1006.3,
2018-05-02,1.3,-0.9,5.2,,,,13.9,,,
2018-05-03,5.4,-2.6,14.1,,,,,,1020.4,
2018-05-04,8.6,-2,18,0,,,7.5,,1023.7,
2018-05-05,12,-1.5,23,0,,,,,1020.5,
2018-05-06,16.4,5.6,24.6,0,,189.9,16.3,,1018.8,
2018-05-07,16.5,7.6,24.6,0,,,15.3,,1017.7,
2018-05-08,16.9,4.1,27.4,0,,,8.1,,1015.7,
2018-05-09,18.1,8.5,26.3,0,,,13.7,,1012.7,
2018-05-10,20.5,15.6,25.6,0,,213.7,24.3,,1009.4,
2018-05-11,17.3,13.6,21.6,0,,209.2,34.1,,1003.2,
2018-05-12,12.7,8.6,17.6,0,,204.5,29.6,,1006.7,
2018-05-13,9.3,-1.5,17.4,0,,,14.8,,1012.5,
2018-05-14,10.2,-0.9,18.5,0,,,,,1013,
2018-05-15,11.4,-0.9,21.3,0,,,,,1014.8,
2018-05-16,14.3,1.6,23.6,0,,187.4,17.5,,1013.6,
2018-05-17,14.3,3.6,22.6,0,,197,19,,1009.2,
2018-05-18,13.3,0.6,21.6,,,,15,,1009.1,
2018-05-19,13.7,1.3,22.4,0,,,,,1010,
2018-05-20,14.3,3.6,22.6,0,,188.4,16.6,,1011,
2018-05-21,10.6,0.2,19.6,0,,,10,,1009.7,
2018-05-22,10.9,0.8,18.5,0,,,14.4,,1010.1,
2018-05-23,13.2,2.6,21.6,0,,177.9,15.6,,1013.5,
2018-05-24,14,1.9,23.5,0,,,11.1,,1016.6,
2018-05-25,15,3.5,23.5,0,,,16,,1014.8,
2018-05-26,12.7,3.5,20.8,0,,,22.9,,1009,
2018-05-27,12.6,0.6,20.6,0,,,13.4,,1010.3,
2018-05-28,15.1,5.2,23,0,,,,,1011.1,
2018-05-29,16.4,4.1,25.2,0,,,9.3,,1010,
2018-05-30,18.3,9.6,25.6,0,,199.8,17.8,,1008.7,
2018-05-31,17.3,7.6,24.6,,,,21,,1010,
2018-06-01,17.2,5.6,25.6,0,,210,14.9,,1012.7,
2018-06-02,18,4.6,27.6,0,,,13.8,,1014.9,
2018-06-03,18,3,28.5,0,,,9,,1013.9,
2018-06-04,19.4,5.8,28,0,,,,,1012.7,
2018-06-05,19.6,7.6,26.6,0,,,18,,1012.1,
2018-06-06,18.8,9.6,26.6,0,,,18.9,,1011.5,
2018-06-07,19.2,9.6,27.6,0,,188.8,19.6,,1012.8,
2018-06-08,16.8,2.4,27.4,0,,,12,,1015.1,
2018-06-09,19.9,7.6,28.6,0,,191,22.1,,1012.2,
2018-06-10,21.2,16.6,26.6,0,,210.7,23.6,,1008.8,
2018-06-11,20.1,7.6,29.6,0,,,12.2,,1010.6,
2018-06-12,20.8,9.1,29.6,0,,,,,1011.3,
2018-06-13,20.2,10.8,29.1,0,,,12.8,,1011.5,
2018-06-14,20.9,11.9,27.4,0,,,,,1010.1,
2018-06-15,18.8,12.4,24.6,0,,,14.6,,1008.4,
2018-06-16,13.3,11.9,15.2,,,,8.9,,1007.7,
2018-06-17,15,10.2,20.8,0,,,19.8,,1010.8,
2018-06-18,15,3,24.1,0,,,14.6,,1013.3,
2018-06-19,18,6.3,28,0,,,9.4,,1013.1,
2018-06-20,20.8,6.6,31.6,0,,,12.3,,1013.7,
2018-06-21,22,7.4,32.4,0,,,11.4,,1013,
2018-06-22,23.5,10.6,32.6,0,,,13.8,,1009.3,
2018-06-23,21.9,9.6,30.6,0,,,18.9,,1009.2,
2018-06-24,22.5,14.6,28.6,0,,,15.1,,1010.5,
2018-06-25,22.3,9.6,30.6,0,,,11.5,,1012.3,
2018-06-26,22.4,11.9,30.8,0,,,,,1013,
2018-06-27,22.1,10.8,30.8,0,,,12.6,,1012.7,
2018-06-28,22.1,12.6,29.6,0,,,19.9,,1010.3,
2018-06-29,20.7,14.6,25.6,0,,,19.2,,1010,
2018-06-30,18.6,8.5,26.9,0,,,14.2,,1012.9,
2018-07-01,21.9,9.6,30.6,0,,,12,,1014.3,
2018-07-02,22.4,10.6,30.6,0,,,14.9,,1013.1,
2018-07-03,22.3,15.6,27.6,0,,,19.3,,1013.2,
2018-07-04,20.9,12.6,28.6,0,,,14.3,,1017.3,
2018-07-05,22.2,11.9,31.9,0,,,6.6,,1019.2,
2018-07-06,21.9,16.6,28.6,0,,,11.9,,1019.9,
2018-07-07,20.3,14.6,28.6,,,,14.4,,1018.5,
2018-07-08,22,13.6,28.6,2.6,,,14.7,,1016.5,
2018-07-09,18.3,14.6,25.6,,,,11.1,,1017.8,
2018-07-10,16.9,13.6,22.6,,,,10.7,,1018.8,
2018-07-11,16.7,13.5,22.4,,,,5,,1016.2,
2018-07-12,16.4,13.6,22.6,,,,6.2,,,
2018-07-13,17.8,13.6,24.6,0,,,10,,1018.3,
2018-07-14,17.8,15.6,23.6,,,,7.3,,1017.7,
2018-07-15,16.4,13.6,22.6,,,,6.2,,1017.5,
2018-07-16,18,13.6,26.6,,,,10.5,,1017.4,
2018-07-17,20.3,14.6,27.4,0.3,,,7.8,,1017.6,
2018-07-18,18.6,15.6,25.6,,,,10.8,,1017.9,
2018-07-19,18.9,13.6,27.6,2.3,,,9.5,,1017.2,
2018-07-20,20.7,13.6,28.6,,,,10.4,,1015.7,
2018-07-21,19.8,14.6,25.6,,,,12.1,,1016,
2018-07-22,21.4,12.6,28.6,0,,,10.8,,1017.9,
2018-07-23,22.9,13.5,31.3,0,,,6.3,,1016,
2018-07-24,23.6,14.6,31.6,0,,,12.6,,1017.5,
2018-07-25,22.9,15.6,30.6,2.1,,,13.7,,1018.5,
2018-07-26,22.9,13.6,31.6,,,,11.2,,1016.7,
2018-07-27,22.5,15.6,31.6,,,,15.1,,1016.5,
2018-07-28,20.6,14.6,29.6,,,,15.4,,1018.5,
2018-07-29,21.3,13.6,28.6,,,,10.5,,1018.8,
2018-07-30,22.2,15.6,31.6,0,,,10.8,,1016.3,
2018-07-31,20.8,14.1,28.5,0,,,6.6,,1016.4,
2018-08-01,20.9,14.6,29.6,,,,9.7,,1016.8,
2018-08-02,20.3,13.6,28.6,,,,10.5,,1016.7,
2018-08-03,19.9,14.1,26.3,,,,,,1015.7,
2018-08-04,22.1,12.6,29.6,0,,,14.2,,1013.9,
2018-08-05,23.1,14.6,29.6,0,,,14.6,,1013.5,
2018-08-06,21.6,10.6,31.6,0,,,13.4,,1014,
2018-08-07,22.6,10.6,31.6,0,,,12.8,,1013.2,
2018-08-08,22.8,16.6,29.6,,,,15.1,,1014.9,
2018-08-09,20.4,14.6,28.6,19.1,,,10.5,,1017.8,
2018-08-10,18.9,13.6,27.6,0,,,13,,1018.2,
2018-08-11,18.4,14.6,24.6,,,,7.2,,1016.2,
2018-08-12,18.1,10.6,26.6,0.3,,,10.4,,1015.2,
2018-08-13,19.6,13.6,26.6,,,,10.5,,1014.5,
2018-08-14,19.2,13.6,26.6,,,,9.3,,,
2018-08-15,19,13.6,24.6,0,,,8.6,,1015.7,
2018-08-16,18.5,12.6,24.6,,,,9.5,,1018.2,
2018-08-17,19.6,15.6,25.6,,,,8,,1020.1,
2018-08-18,19.9,11.6,27.6,0,,,10.4,,1018.1,
2018-08-19,20.7,11.3,28.5,0,,,,,1015.1,
2018-08-20,19.6,11.9,27.4,0,,,8,,1015.5,
2018-08-21,20.2,16.6,25.6,,,,16.8,,1018.3,
2018-08-22,16.2,13.6,21.6,,,,15.3,,1020.4,
2018-08-23,14.9,9.1,23,,,,,,1019.4,
2018-08-24,18.3,11.6,24.6,,,,11.8,,1016.3,
2018-08-25,15.9,11.6,23.6,,,,11.2,,1017.1,
2018-08-26,17.1,9.6,22.6,0,,196.6,13.6,,1017.3,
2018-08-27,18.6,10.6,24.6,0,,,19.1,,1013.4,
2018-08-28,18.3,10.6,25.6,0,,189.4,17.1,,1015.1,
2018-08-29,16.7,8,25.2,0,,,6.5,,,
2018-08-30,19.4,10.6,26.6,0,,,8.9,,1017.2,
2018-08-31,18.9,9.6,26.6,0,,193.2,16.6,,1013.8,
2018-09-01,19.3,12.6,25.6,,,190.5,16.9,,1012.2,
2018-09-02,16,10.6,24.6,16,,,15.4,,,
2018-09-03,13.4,7.6,20.6,,,165.7,12.5,,1016.9,
2018-09-04,12.7,5.2,21.9,,,,5,,1016.5,
2018-09-05,16.4,8.6,24.6,0,,,11.8,,1018.9,
2018-09-06,15.1,6.3,25.2,0,,,3.1,,1020.2,
2018-09-07,18.7,9.6,26.6,,,,10.2,,1019.2,
2018-09-08,19,8.6,28.6,0,,,11.7,,1016.2,
2018-09-09,18.3,8.5,26.9,0,,,7.7,,1013.9,
2018-09-10,19.4,9.6,26.6,0,,,14.1,,1013.3,
2018-09-11,16.7,7.4,25.2,0,,,11.3,,1013,
2018-09-12,16.4,7.4,25.2,,,,15.6,,1012.7,
2018-09-13,18.8,8.6,25.6,0,,210.1,18.5,,1015.4,
2018-09-14,16.6,5.6,26.6,0,,,16.9,,1015.8,
2018-09-15,16.6,6.9,27.4,0,,,8.7,,1014.9,
2018-09-16,17.6,8.5,25.8,0,,,7.5,,1014.9,
2018-09-17,17.3,9.6,25.8,0,,,5.4,,1014.4,
2018-09-18,19.1,8.6,27.6,0,,207.1,16,,1012.8,
2018-09-19,12.9,9.1,16.9,,,,5.2,,1011.7,
2018-09-20,15.6,7.6,23.6,0,,,7.9,,1013.3,
2018-09-21,16.3,5.6,25.6,0,,,13,,1018.2,
2018-09-22,16.5,7.6,25.6,0,,,13.1,,1017.7,
2018-09-23,17.5,8.6,24.6,0,,190.4,14.7,,1014.6,
2018-09-24,16.9,9.6,23.6,0.6,,204.2,13.2,,1012.8,
2018-09-25,13.6,7.4,22.4,,,,4.8,,1015.6,
2018-09-26,14.6,5.6,24.6,0,,,10.7,,1018.4,
2018-09-27,13.9,1.9,25.2,0,,,8.1,,1017.2,
2018-09-28,15.2,4.6,25.2,0,,,,,1015.5,
2018-09-29,17.1,7.6,24.6,0,,195.7,18.1,,1015,
2018-09-30,14.2,5.8,23.5,,,,10.5,,1015.5,
2018-10-01,15.1,12.6,18.6,,,,15.1,,1015.3,
2018-10-02,13.7,11.6,16.6,,,,14.8,,1013.3,
2018-10-03,13.8,8.6,19.6,0,,,10.2,,1013.8,
2018-10-04,12.7,9.6,16.6,,,198.3,19.2,,,
2018-10-05,10,3.6,16.6,0,,,8.2,,1013.4,
2018-10-06,7.8,2.6,14.6,,,183.2,18,,1008.8,
2018-10-07,2.8,-0.4,6.6,,,,9.4,,1005.7,
2018-10-08,4.6,3.6,6.6,,,,6.7,,1008.6,
2018-10-09,5.5,-1.5,12.4,0,,,11.5,,1010.6,
2018-10-10,8.8,5.6,11.6,0,,192.8,18.9,,1012,
2018-10-11,7.8,4.6,10.6,,,,11.7,,1012.8,
2018-10-12,9.8,4.6,16.6,,,,9.8,,1013.8,
2018-10-13,7.3,1.9,13.5,,,,5.7,,1011.2,
2018-10-14,7.3,0.6,11.6,0,,,8.2,,,
2018-10-15,2.7,-0.9,6.3,0,,55.4,26.6,,1019.3,
2018-10-16,0.5,-2,2.4,,,61.2,18.5,,1019.9,
2018-10-17,2,-1.5,6.3,,,,10.8,,1023.1,
2018-10-18,5.3,-0.4,12.6,0,,,9.9,,1023.1,
2018-10-19,6.6,-2.4,16.6,0,,66.2,9.2,,1022.1,
2018-10-20,10.9,3.6,18.6,0,,138.6,16.9,,1021.3,
2018-10-21,11.9,7.6,18.6,0,,,15.6,,1018.2,
2018-10-22,10.2,6.6,16.6,,,167.7,14,,1015.7,
2018-10-23,7,3,12.4,,,,4.7,,1016.2,
2018-10-24,8.4,1.6,16.6,0,,,9.7,,1017.3,
2018-10-25,8,-0.9,17.4,0,,,5.7,,1018.6,
2018-10-26,7.4,-0.4,17.4,0,,,8.4,,1020.8,
2018-10-27,7.8,-2.6,20.8,0,,,3,,1022.3,
2018-10-28,10.8,1.6,22.6,0,,,14.6,,1021.6,
2018-10-29,8.9,1.9,16.9,0,,,12.6,,1018.1,
2018-10-30,7.2,1.3,12.4,,,,11.5,,1011.7,
2018-10-31,2.9,-3.4,9.6,0,,,14.6,,1016.4,
2018-11-01,3.6,-4.2,13.5,0,,,7.3,,1020.6,
2018-11-02,5.6,-3.7,16.9,0,,,6.4,,1020.7,
2018-11-03,6.6,-0.4,13.6,0,,,6.9,,1015.9,
2018-11-04,7.1,-2.4,14.6,0,,,13.9,,1016.6,
2018-11-05,6.4,-0.9,15.8,0,,,9.7,,1012.8,
2018-11-06,9.1,2.6,15.6,0,,,10.8,,1015.9,
2018-11-07,7.3,-2.4,15.6,0,,,14.4,,1015.9,
2018-11-08,4.4,-5.4,11.6,0,,,13.6,,1018.4,
2018-11-09,0.6,-3.7,6.9,0,,,18.7,,1023.5,
2018-11-10,4.8,-3.4,12.6,0,,,15.1,,1018.1,
2018-11-11,1.1,-4.4,4.6,0,,,13.2,,1016.9,
2018-11-12,-2.8,-11.4,2.6,0,,,19.8,,1027.5,
2018-11-13,-0.7,-4.2,4.1,0,,,19.2,,1032.6,
2018-11-14,-0.3,-8.1,8.5,0,,,9.5,,1030.2,
2018-11-15,3.1,-6.4,15.6,0,,,10.4,,1024.1,
2018-11-16,3.1,-4.4,13.6,0,,172.9,12.7,,1020.9,
2018-11-17,2.9,-5.4,12.6,0,,,7.5,,1018.8,
2018-11-18,1.9,-5.4,11.3,0,,,5.7,,1020.3,
2018-11-19,1.4,-8.4,13.6,0,,,12.6,,1024.2,
2018-11-20,-1.2,-8.1,8.5,0,,,,,1023.6,
2018-11-21,4.4,-3.4,13.6,0,,,13.6,,1023.9,
2018-11-22,5.3,0.6,8.6,,,207.9,19.8,,1018.6,
2018-11-23,2.2,-5.4,10.6,0,,,11.8,,1019.1,
2018-11-24,2.1,-4.2,10.2,0,,,10.8,,1013.3,
2018-11-25,1.1,-4.4,8.6,0,,,9.2,,1019.5,
2018-11-26,-0.7,-8.7,8,0,,,7,,1025,
2018-11-27,2.4,-7.4,14.6,0,,,13.4,,1023.1,
2018-11-28,2.8,-3.7,10.2,0,,,13.8,,1014.1,
2018-11-29,3.6,-0.4,8.6,,,,18.4,,1009.5,
2018-11-30,0.2,-0.9,1.9,,,239.5,17,,,
2018-12-01,0.5,-3.4,3.6,,,,16.4,,1010.3,
2018-12-02,-3.2,-11.4,0.6,,,,17.4,,1010.6,
2018-12-03,-6.3,-13.4,1.6,0,,,9.1,,1023.9,
2018-12-04,-6.3,-13.1,1.9,0,,,8.2,,1026.6,
2018-12-05,3.4,-3.4,10.6,0,,,19.2,,1020.6,
2018-12-06,2,1.6,2.6,,,,12.5,,1017.1,
2018-12-07,0.8,-1.5,2.4,,,,7.7,,,
2018-12-08,0.6,-5.4,8.6,0,,,9.9,,1025.9,
2018-12-09,0.8,-7.4,11.6,0,,,11.3,,1029.8,
2018-12-10,4.6,-0.4,13.6,0,,,13.8,,1025.9,
2018-12-11,4.8,-2.4,12.6,0,,,11.2,,1020.2,
2018-12-12,0.9,-5.9,9.1,0,,,11.2,,1018.3,
2018-12-13,-0.3,-5.4,5.8,0,,,17.6,,1025.4,
2018-12-14,-1.9,-10.4,8.5,0,,,2.2,,1028.7,
2018-12-15,5.1,-0.4,13.6,0,,,12.1,,1024,
2018-12-16,5.5,-1.4,14.6,0,,,12.6,,1025.7,
2018-12-17,3,-3.4,7.6,,,,12.2,,1022,
2018-12-18,1.3,-6.5,9.6,0,,,5,,1020.9,
2018-12-19,1.7,-6.4,11.6,0,,,8.3,,1022.7,
2018-12-20,3.5,-5.4,16.6,0,,,14.7,,1024.8,
2018-12-21,8.3,-0.4,12.6,0,,,14.5,,1017,
2018-12-22,2.8,-4.4,9.6,0,,,5.4,,1019.6,
2018-12-23,3.1,-4.4,11.6,,,,12.6,,1023,
2018-12-24,3,-5.4,10.6,0,,,10.2,,1017,
2018-12-25,1.9,-2.4,5.6,,,,17.3,,1007.6,
2018-12-26,-2.1,-5.4,3.6,0,,,9.2,,1009,
2018-12-27,-5.9,-11.4,-0.4,,,,11.5,,,
2018-12-28,-9.7,-15.9,-5.4,,,,4.8,,1014.3,
2018-12-29,-6.5,-10.4,-0.4,,,,13.1,,1024.2,
2018-12-30,-3.1,-12.4,6.6,0,,,11.1,,1016.3,
2018-12-31,-6.6,-10.4,-5.4,,,,11.5,,1008.2,
