11.4,12.8,13.5,11.6,13,14.7,13.5,12.5,21.5,21.7,13.4,10.8,14.9,19.8,23.4,20.1,19.5,19,10.8,10.5,12,12.8,15.8,13.2,13.6,18.7,16.6,17,12.8,9.3,11.9
13.3,13.9,18.7,20.3,7.2,6.4,11.8,15.6,21.8,19.8,9,11.5,10.9,8.5,11.8,16.3,21.6,19.5,11.2,9.4,8.9,12,18,19.2,14.2,9.7,7.3,12.6,15.9
18.9,20.5,22.2,19.3,16.9,16.2,14.6,17.4,20.2,21.7,22.9,23.9,23.7,25.2,21.4,21.8,23.9,24.8,24.6,17.6,12,16.1,22.5,24.5,23.5,25.2,25.7,23.6,19.1,21.1,20.6
19.4,19.6,20.7,12.2,16.7,21.2,24,26.3,24.8,21.3,22.2,25.3,15.7,14.5,14.4,17.9,20.6,15.4,23.7,23.3,24.7,24.8,26.4,26.2,24.6,22.9,24.3,26.7,25.9,22.8
24.2,26.4,27.4,28.2,27.1,25,24.3,26.3,21.4,21.7,23.8,24.1,25.1,26.8,27.6,23.7,25.8,26.9,28.3,28.7,27.8,29.5,29,26.9,22,24.2,25.9,25.2,26.5,25.6,25.2
24.5,24.8,27,27.7,28.2,28.8,29.6,30.2,30.1,28.6,27,26.2,27.1,26.8,27.4,27.5,27.3,28.2,28.6,29.6,29.9,29.8,27.3,28.3,28.3,24.9,28.1,28.5,28.9,29.7
30.3,30.8,29.6,30.4,30.8,30.8,31.2,31.3,31.3,31.7,31.7,31.4,32.9,31.5,31.4,31.1,29.8,28.5,29.7,30.6,30.5,31,30.9,32.1,28.3,27.7,28.9,29,26.8,29.2,29
29.1,28.3,28,28.8,29.8,30.1,30.3,30.6,30.1,30.8,31.3,31.5,31.4,31.8,32,31.8,30.4,30.3,31.2,30.7,30.5,26.6,28.2,29.4,30.7,30.8,30.7,31.8,32,31.6,31.9
31.7,30.3,29.3,23.9,26.5,27.4,28,27.8,26.5,18.8,23.8,27.7,29.8,29.1,28.7,27.9,26.8,27,25.7,24.4,22.2,24.3,24.2,23.3,23.4,26.2,28.5,24.8,21,20.3
21.8,23,22.2,24.1,24.8,24.3,24.3,24.2,27.3,27.4,27,27.5,25.7,26.3,26.7,21.2,18.9,25.6,27.8,26.8,26.7,26.8,24.3,16.3,21.7,21.6,7.8,11.5,13.5,13.9,14.9
18.6,16.9,15.8,17.7,19.5,19.2,20.2,22.4,23.5,20.9,21.6,21.6,22.9,25.1,20.2,16.6,15.7,16.5,19.2,20,21,21.8,18,22.5,20.1,17.4,21.5,14.6,12.4,9.2
8,13.6,9.5,7.9,7.7,10.5,11.7,13.3,13.9,14.8,18.5,14.2,15.6,7.6,10.3,9.5,7.8,11.7,18,11.9,12.7,16.5,19.2,8.7,10.6,12,15.4,19.2,20.7,17.7,5.8
