date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2019-01-27,14.4,7.9,21.8,2,0,290.8,5.1,,1020.2,
2019-01-28,14.9,6.8,24,0,0,245.4,10.7,,1012.4,
2019-01-29,9.2,5.6,12.3,0,0,44.7,17.8,,1024.7,
2019-01-30,10,6.2,13.4,0,0,88.7,11.5,,1022.8,
2019-01-31,14.3,10.6,17.3,0,0,66.9,8.6,,1018.5,
2019-02-01,18.4,15.6,21.8,0,0,84.6,8.1,,1018,
2019-02-02,18.5,17.3,20.1,0,0,122.8,8,,1017.2,
2019-02-03,21.1,18.4,26.8,0.3,0,176.2,8.1,,1011.7,
2019-02-04,21.1,19,24,0,0,180.6,5.4,,1011,
2019-02-05,22.8,20.6,26.8,0,0,167.3,9.7,,1010.8,
2019-02-06,23.6,21.2,27.3,0,0,146.6,12,,1009.4,
2019-02-07,19.7,10.1,23.4,0,0,9.8,16.9,,1016.3,
2019-02-08,6.6,5.6,9.5,0,0,27.2,20.2,,1032.7,
2019-02-09,5,3.4,6.2,4.8,0,48,13.6,,1031.2,
2019-02-10,8.7,5.6,11.8,2.5,0,49.9,8.6,,1021.7,
2019-02-11,14.4,11.8,17.3,0.3,0,213.4,4.4,,1012.8,
2019-02-12,15.6,8.4,21.2,0,0,351.1,12.7,,1021.7,
2019-02-13,11.7,1.8,20.1,0,0,191.3,8.8,,1022.9,
2019-02-14,16.4,10.1,24,0,0,198.4,6.5,,1012.7,
2019-02-15,19.3,10.1,31.8,0,0,241.5,5.3,,1007.3,
2019-02-16,15.7,13.4,19.5,0,0,49.5,13.2,,1006.5,
2019-02-17,18.4,12.9,24.5,0.3,0,17.3,14.8,,1008.7,
2019-02-18,13.9,9.5,19.5,0,0,45.4,20.3,,1019.2,
2019-02-19,9.3,7.9,11.2,1.8,0,31,17.1,,1014.4,
2019-02-20,12.7,5.1,21.2,0,0,14.4,5.2,,1014.4,
2019-02-21,14.2,10.6,16.2,0,0,43.1,12.1,,1012.4,
2019-02-22,15.6,12.3,19.5,0.3,0,87.4,9.5,,1011.7,
2019-02-23,19.1,11.2,26.2,0.8,0,297.7,11.4,,1012.7,
2019-02-24,15.7,10.6,20.6,0,0,37.1,14.2,,1024.7,
2019-02-25,15.7,10.6,21.2,0,0,89.7,15.7,,1022.8,
2019-02-26,19.1,15.6,24.5,0.8,0,103.8,9.5,,1018.3,
2019-02-27,21.5,18.4,27.3,0,0,147.1,6.4,,1015.6,
2019-02-28,13.4,10.1,21.8,0.3,0,47.6,15.1,,1016.3,
2019-03-01,12.4,9.5,16.2,0,0,115.2,7.7,,1016.6,
2019-03-02,15.4,14,17.9,0,0,79.1,12.5,,1015.1,
2019-03-03,10.9,5.6,13.4,0,0,24.1,20.2,,1016.6,
2019-03-04,3.8,1.2,7.2,0,0,12.9,20.4,,1026.2,
2019-03-05,5.9,0.6,12.3,0,0,25.7,15.2,,1031.1,
2019-03-06,9.7,1.8,15.6,0,0,114.6,10.4,,1028.5,
2019-03-07,17,12.9,22.3,0,0,193.7,7.7,,1018.4,
2019-03-08,23.9,19.5,29.5,0,0,173.9,13.7,,1011.5,
2019-03-09,25.6,20.6,32.9,0.8,0,100.4,6.9,,1007.5,
2019-03-10,22.3,17.2,27.7,0,0,,11.9,,,
2019-03-11,20.3,16.2,24,0.8,0,48.4,14.5,,1017.9,
2019-03-12,22.5,17.9,29,1.8,0,102.2,20.8,,1014.3,
2019-03-13,25,19,31.2,1,0,192.5,14.9,,1003.1,
2019-03-14,23.4,19.5,27.9,0.3,0,13.1,16.3,,1012,
2019-03-15,15.9,12.9,18.4,0,0,27.9,18.9,,1025.7,
2019-03-16,14.6,12.3,17.3,0,0,35.8,12.3,,1027.7,
2019-03-17,14.6,10.1,20.1,0,0,39,5.8,,1025.5,
2019-03-18,15.2,9,21.8,0,0,60.9,7.9,,1024,
2019-03-19,15.7,7.9,21.8,0,0,110.7,8.9,,1023.2,
2019-03-20,19.4,15.6,25.6,6.6,0,115.8,7.5,,1021.7,
2019-03-21,19.5,11.8,26.2,0,0,103,5.9,,1022,
2019-03-22,20.7,13.4,27.9,0,0,155.5,13.7,,1018.6,
2019-03-23,21.5,18.4,24.5,0,0,143.9,12.3,,1016.6,
2019-03-24,23.8,20.1,29.5,0,0,164.1,10.2,,1016.2,
2019-03-25,25.1,21.2,31.2,0.3,0,52.9,10.7,,1018,
2019-03-26,22.1,17.3,27.9,0,0,66.8,14.8,,1022.7,
2019-03-27,19.7,12.3,26.2,0,0,125.6,11.2,,1022.6,
2019-03-28,21.7,16.8,29,0,0,137.4,17.9,,1018.8,
2019-03-29,22.8,17.9,29.5,0,0,139.6,15.6,,1013.3,
2019-03-30,19.6,14.5,24.5,0,0,359.4,15.4,,1013.8,
2019-03-31,13,9,17.3,0,0,36,18.1,,1025,
2019-04-01,12.6,7.9,19,0,0,51.6,8.3,,1023.5,
2019-04-02,14.3,4.5,24,0,0,176.9,8.1,,1021.1,
2019-04-03,18.9,16.2,21.8,0,0,131.6,14,,1017.5,
2019-04-04,24.8,20.6,31.8,0,0,188.2,8.5,,1013.4,
2019-04-05,23.6,17.3,29.5,0,0,92,8.2,,1012.4,
2019-04-06,25.4,22.3,31.2,1,0,124.1,10.6,,1009,
2019-04-07,21.7,17.1,24.9,20.3,0,57.3,17.7,,1011.3,
2019-04-08,22.8,15.1,31.8,0,0,305.1,9.7,,1013.7,
2019-04-09,25,15.6,34,0,0,192.5,6,,1011.4,
2019-04-10,25.9,15.6,36.2,0,0,164.1,13.8,,1003,
2019-04-11,23.7,16.2,31.8,0,0,313.9,10.2,,1002.6,
2019-04-12,22.1,16.2,29,0,0,72.2,17.3,,1007,
2019-04-13,22.1,13.4,27.3,11.2,0,346.7,19.6,,1004,
2019-04-14,16.8,10.1,24.5,0,0,286.8,13.1,,1016.3,
2019-04-15,20.3,10.1,29.5,0,0,174.4,12.7,,1015.8,
2019-04-16,23.7,19.5,29,0,0,143.3,20.1,,1013.7,
2019-04-17,26.1,22.9,30.6,0,0,149,18.8,,1007,
2019-04-18,21.7,16.2,27.9,11.4,0,317.1,17.2,,1008.8,
2019-04-19,21.3,14.5,27.9,0,0,336.4,12,,1017.2,
2019-04-20,20.6,11.2,29.5,0,0,203.4,8,,1017.1,
2019-04-21,22.6,14.5,30.6,0,0,153.7,16,,1013.5,
2019-04-22,24.3,21.8,28.4,0,0,132.9,19.4,,1014.6,
2019-04-23,24.5,21.8,27.9,0,0,130.9,17,,1012.9,
2019-04-24,20.4,16.2,23.4,10.9,0,38,14,,1009.2,
2019-04-25,23.2,14.5,33.4,0,0,312.8,10.9,,1011.2,
2019-04-26,24,17.3,30.6,0,0,37.1,8.8,,1017,
2019-04-27,24.1,15.6,31.2,0,0,169,12,,1012.3,
2019-04-28,25.2,20.6,31.2,0,0,128.7,16.9,,1011.1,
2019-04-29,24.9,21.8,28.4,0,0,139.6,15.6,,1011.5,
2019-04-30,26.9,25.1,30.1,0,0,132.9,18.2,,1009.6,
2019-05-01,27,25.6,29,0.5,0,131.7,16.1,,1009.1,
2019-05-02,25.8,21.2,30.1,0,0,94.6,17.1,,1012.4,
2019-05-03,23.9,19.5,29,54.9,0,76.6,15.4,,1010.5,
2019-05-04,24.2,18.4,31.2,0,0,31.9,8.2,,1010.1,
2019-05-05,25.4,19,31.2,0,0,114.4,10.5,,1010.1,
2019-05-06,23.3,21.2,26.8,3,0,134.9,10.1,,1011.6,
2019-05-07,26.7,21.8,31.8,3.6,0,122.4,14.2,,1010.4,
2019-05-08,25.8,23.4,30.6,4.1,0,153.7,15.2,,1004.8,
2019-05-09,27,22.9,30.6,2.3,0,54.2,9.6,,1007.2,
2019-05-10,19.1,17.3,21.2,6.9,0,28.6,19.3,,1012.6,
2019-05-11,19.5,17.3,24.5,0.5,0,18.9,9.5,,1011,
2019-05-12,22.7,16.8,29,0,0,33.7,9.7,,1011.2,
2019-05-13,23.2,17.3,28.4,0,0,74.1,8.2,,1012.3,
2019-05-14,25.4,20.6,32.3,0,0,85.1,6.7,,1013.6,
2019-05-15,25.8,21.8,31.2,0,0,119.6,6.7,,1014.4,
2019-05-16,26.7,22.3,32.3,0,0,148.5,9.9,,1013.5,
2019-05-17,28.1,24.5,33.4,0,0,140.8,18.2,,1008.1,
2019-05-18,28.1,26.2,31.2,0.5,0,150.4,14.5,,1004.3,
2019-05-19,29,25.1,34.5,0,0,123.8,9.4,,1008.6,
2019-05-20,29.7,27.3,35.1,0,0,136.7,23.8,,1005.8,
2019-05-21,28.8,24.5,33.4,0.3,0,78.9,15.5,,1002.2,
2019-05-22,30.1,26.8,34,0,0,135.3,22.9,,1005.3,
2019-05-23,30.6,26.2,35.6,0,0,135.4,26.2,,1010.5,
2019-05-24,29.6,26.2,34,0,0,136.3,24.6,,1012.6,
2019-05-25,29.3,26.2,34.5,0,0,132.8,21.7,,1013.3,
2019-05-26,29,25.6,34.5,0,0,134.2,19.2,,1014,
2019-05-27,28.6,24.5,35.1,0,0,149.9,19.2,,1011.1,
2019-05-28,29,25.1,35.1,0,0,145,21.5,,1006.3,
2019-05-29,30.2,26.2,36.2,0,0,145.8,20.1,,1004.7,
2019-05-30,29.2,25.1,34,6.1,0,54.4,15.1,,1010.8,
2019-05-31,28.6,22.9,35.1,0.3,0,82,12.9,,1012.5,
2019-06-01,29.8,25.6,35.1,0,0,133.5,6.8,,1011.8,
2019-06-02,30.4,26.2,35.1,0,0,148.3,11.2,,1012,
2019-06-03,30.4,26.2,35.6,0,0,153.8,11.4,,1012.8,
2019-06-04,27.4,24.5,33.4,13,0,97.3,10.7,,1012.7,
2019-06-05,29.3,26.2,34.5,15.5,0,73.3,6.1,,1007.8,
2019-06-06,28.7,22.3,36.2,11.4,0,16.2,9.7,,1006.8,
2019-06-07,30.9,23.4,39,0,0,329.5,7.2,,1007.3,
2019-06-08,31.1,24,36.8,0,0,48.6,7.5,,1007.7,
2019-06-09,31.4,26.2,37.9,1.8,0,139.4,10,,1010.3,
2019-06-10,28.9,26.8,32.3,0,0,17.2,16.1,,1019.3,
2019-06-11,25.6,22.3,28.4,2.6,0,22.2,9.8,,1017.7,
2019-06-12,26.7,21.2,32.9,0,0,34,4.5,,1015.4,
2019-06-13,28.4,22.3,34,0,0,58.7,6.5,,1016.2,
2019-06-14,29.1,23.4,35.1,0,0,162.8,13.2,,1013.6,
2019-06-15,30.6,26.2,37.3,0,0,158.3,19.6,,1009.9,
2019-06-16,31.1,27.9,36.8,0,0,157.5,18,,1009.2,
2019-06-17,26.2,21.2,33.4,36.7,0,125.5,9.5,,1011.6,
2019-06-18,28.9,23.3,35.5,0,0,136.2,11.9,,1011.4,
2019-06-19,32,26.8,39,0,0,155.4,14.6,,1007.8,
2019-06-20,31.5,27.9,37.9,0,0,125.8,15.1,,1007.3,
2019-06-21,31.5,26.8,36.8,0,0,143.7,20,,1008.6,
2019-06-22,29.6,23.4,35.6,7.6,0,150.2,17.1,,1010.3,
2019-06-23,31.7,28.4,36.8,0,0,160.9,19.6,,1008.9,
2019-06-24,27.5,23.4,29.5,33,0,141.3,14.4,,1008.9,
2019-06-25,28.1,23.4,35.1,0,0,131.2,11.8,,1013,
2019-06-26,28.5,25.1,32.9,0,0,109.3,12.6,,1016.1,
2019-06-27,28.2,25.6,32.9,0,0,131.8,8.9,,1019.2,
2019-06-28,28.8,25.1,35.1,2.5,0,151.5,8,,1018,
2019-06-29,29.3,23.4,35.1,0,0,176.3,4.4,,1016.5,
2019-06-30,27,22.3,32.9,24.9,0,181.8,10.2,,1015.2,
2019-07-01,28.5,23.4,34.5,0,0,150.2,9.1,,1015,
2019-07-02,29.1,25.1,35.1,0,0,145.6,12.4,,1013.1,
2019-07-03,28.8,26.8,34,0.8,0,144.2,13.4,,1011.6,
2019-07-04,29.6,25.1,35.6,0,0,133.5,15.4,,1011.5,
2019-07-05,31.2,27.3,36.2,0,0,143,17.4,,1014.3,
2019-07-06,30.8,27.3,35.6,0,0,140.1,12.5,,1017.1,
2019-07-07,31.1,26.8,36.2,0,0,163.4,10.5,,1015.4,
2019-07-08,31.4,26.8,37.3,0,0,159,12.3,,1011.8,
2019-07-09,31,26.8,36.2,0,0,158.6,9.4,,1012.1,
2019-07-10,31.7,26.8,37.3,1,0,153.1,9.2,,1012.7,
2019-07-11,31.2,26.2,37.3,0,0,15.2,10.4,,1012.1,
2019-07-12,31.8,26.2,36.8,0,0,13.4,7.6,,1008.9,
2019-07-13,32.1,26.2,37.9,0,0,15.1,9.8,,1008.7,
2019-07-14,32.4,26.8,39.5,8.3,0,6.4,7.8,,1010.8,
2019-07-15,31.4,26.8,36.8,0,0,153.7,9.5,,1011.1,
2019-07-16,31.8,27.3,38.4,0,0,145.7,16.7,,1012.7,
2019-07-17,31.6,27.3,37.3,0,0,152,17.5,,1014.3,
2019-07-18,31.5,26.2,37.9,0,0,144.5,18.2,,1013.1,
2019-07-19,31.4,26.2,37.9,0,0,153.4,18.1,,1013.3,
2019-07-20,31.6,26.2,39,0,0,147.1,17.3,,1011.9,
2019-07-21,31.6,25.6,38.4,0,0,147,14.7,,1011.5,
2019-07-22,30.6,25.6,37.3,0,0,149.1,8.6,,1014.4,
2019-07-23,31.2,26.8,36.8,0,0,19.2,12.7,,1015.3,
2019-07-24,29.5,26.2,34,0,0,64.6,13.5,,1016.6,
2019-07-25,28.3,20.6,35.1,0,0,56.3,8.5,,1016.4,
2019-07-26,28.5,21.2,35.1,0,0,126.3,7.7,,1018.1,
2019-07-27,29.9,22.3,37.3,0,0,152.7,7.2,,1017.3,
2019-07-28,31.8,26.2,39.5,0,0,143.4,18.8,,1016,
2019-07-29,31.6,25.6,38.4,0,0,141,15.6,,1014.6,
2019-07-30,32.2,27.3,38.4,0,0,164.5,10.4,,1013.8,
2019-07-31,32.4,25.6,39.5,0,0,161.7,8.7,,1013.7,
2019-08-01,32,26.2,38.4,0,0,153,7,,1014.2,
2019-08-02,31.9,25.1,38.4,0,0,155.3,6.5,,1013.2,
2019-08-03,31.8,25.6,37.9,0,0,166.8,7.1,,1011.9,
2019-08-04,31.1,26.8,37.3,0,0,145.8,8.7,,1011.8,
2019-08-05,32.3,26.8,39,0,0,142,9.2,,1011.8,
2019-08-06,32.7,27.3,39,0,0,153,8.5,,1011.2,
2019-08-07,32.7,26.8,40.6,0,0,139.5,13.7,,1011.9,
2019-08-08,33.1,27.3,40.6,0,0,157.6,12.5,,1010.5,
2019-08-09,33.3,27.9,41.2,0,0,144.7,17.4,,1010.9,
2019-08-10,33.4,27.3,40.6,0,0,158.3,15.1,,1011.3,
2019-08-11,33.4,27.9,40.6,0,0,141.9,14.2,,1012.3,
2019-08-12,33.5,27.9,41.2,0,0,164.8,18.4,,1010.8,
2019-08-13,33.5,26.8,41.8,0,0,165.6,12.7,,1010.2,
2019-08-14,33.3,26.2,40.1,0,0,142.5,8.9,,1012.2,
2019-08-15,33.1,27.9,40.1,7.6,0,123,6.9,,1012.4,
2019-08-16,34,27.3,40.6,0,0,155.3,10.2,,1010.7,
2019-08-17,33.4,27.9,40.6,0,0,144.7,15.9,,1009.2,
2019-08-18,33.4,27.9,40.6,0,0,160.2,16.8,,1010.5,
2019-08-19,33.3,27.9,40.6,0,0,153.7,13.9,,1012.6,
2019-08-20,33,27.9,39.5,0,0,157.1,11.7,,1013.7,
2019-08-21,32,27.3,39,0,0,160.2,11.2,,1013.5,
2019-08-22,32.3,27.3,39,0,0,135.5,11.8,,1011.1,
2019-08-23,32,27.3,39.5,0,0,123.4,11.3,,1009.9,
2019-08-24,31.2,27.9,38.4,0,0,135.5,8.3,,1010.5,
2019-08-25,32.6,27.9,40.6,0,0,172.1,10.4,,1009.2,
2019-08-26,33.4,26.8,40.6,0,0,146.2,13.8,,1006.4,
2019-08-27,33,29,38.4,0,0,149.3,15.9,,1009.4,
2019-08-28,33,29,40.1,0,0,126.8,10.5,,1014.2,
2019-08-29,33.1,27.9,40.1,0,0,157.9,10.4,,1013.7,
2019-08-30,32.5,27.9,38.4,0,0,145.8,11.3,,1013.3,
2019-08-31,31.5,26.2,38.4,0,0,129.1,7.5,,1013.8,
2019-09-01,31.5,26.2,39,0,0,88.1,5.9,,1014.3,
2019-09-02,32.8,26.2,39.5,0,0,49.2,8.8,,1013.8,
2019-09-03,32.3,25.6,39,0,0,48.2,10,,1012.1,
2019-09-04,32.9,27.3,40.1,0,0,62.6,15.3,,1013.3,
2019-09-05,31.3,27.3,37.3,0,0,98.7,9.5,,1016.6,
2019-09-06,32,25.6,39.5,0,0,175.1,7.5,,1015.3,
2019-09-07,32.1,26.2,39,0,0,175.7,8.2,,1014,
2019-09-08,31.4,26.8,39,0,0,152.9,13.8,,1013.4,
2019-09-09,30.6,26.2,38.4,0,0,134.7,15.2,,1013.8,
2019-09-10,30.2,25.6,37.9,0,0,125.1,15.6,,1014.9,
2019-09-11,28.4,25.1,35.6,12.4,0,104.5,13.1,,1016.1,
2019-09-12,30,24,39,0,0,139.6,11.2,,1015.4,
2019-09-13,30.7,25.6,37.3,0,0,76.6,9.6,,1016.9,
2019-09-14,31.5,24,38.4,0,0,76.9,7.6,,1016.5,
2019-09-15,30.8,24.5,37.9,0,0,75.7,8.7,,1014.9,
2019-09-16,31.7,26.2,38.4,0,0,61.6,8.9,,1013.1,
2019-09-17,30.7,25.6,37.9,0,0,54.1,9.6,,1010.9,
2019-09-18,32.5,25.1,40.6,0,0,22.2,6.5,,1009.5,
2019-09-19,32.5,26.8,40.1,21.8,0,162.9,11.4,,1009,
2019-09-20,32.4,27.9,40.1,0.3,0,147.5,21.6,,1011.7,
2019-09-21,30.8,26.2,36.8,0,0,131.2,17.2,,1013.9,
2019-09-22,31,25.6,37.9,0,0,134.7,11.6,,1013.6,
2019-09-23,31.7,26.8,37.9,0,0,149.9,8.7,,1013.7,
2019-09-24,31.1,26.8,37.3,0,0,146.2,12.8,,1011.3,
2019-09-25,30.9,25.6,38.4,0,0,162.8,9.6,,1009.9,
2019-09-26,30.8,25.1,37.9,0,0,157.9,8.7,,1010.4,
2019-09-27,30.3,24,37.9,0,0,156.9,13.7,,1008.3,
2019-09-28,31.5,27.9,37.3,0,0,133.4,18.6,,1009.4,
2019-09-29,32.1,27.9,39,0,0,136.7,21.1,,1013.1,
2019-09-30,31.1,27.9,36.2,1,0,128.2,18,,1012.7,
2019-10-01,31.4,27.3,37.9,0,0,130,17.6,,1012.9,
2019-10-02,30.7,25.6,37.9,0,0,142.2,11.3,,1012.3,
2019-10-03,30.5,26.2,37.3,0,0,119.1,9.2,,1013.9,
2019-10-04,29.5,23.4,35.6,0,0,84,7.7,,1015.3,
2019-10-05,29.4,23.4,36.8,0,0,169.9,2.8,,1014,
2019-10-06,29.7,22.9,37.9,0,0,161.4,4.7,,1012.6,
2019-10-07,27.5,24.5,32.9,0,0,14.2,13.8,,1016.4,
2019-10-08,25.7,20.1,32.3,0,0,71.2,10.3,,1015.8,
2019-10-09,28.3,21.8,36.2,0,0,163.5,12.1,,1010.9,
2019-10-10,31.6,27.9,38.4,0,0,160,21.5,,1008.9,
2019-10-11,18.4,12.5,28.1,2.5,0,30.8,21.6,,1017.5,
2019-10-12,17,14.4,23.8,0,0,32.3,12.6,,1021,
2019-10-13,22.6,17.9,28.3,0,0,188.8,3.3,,1015.5,
2019-10-14,28,23.2,34.3,0,0,175,6.1,,1013.2,
2019-10-15,29.2,25.4,35.8,0,0,184.7,11.2,,1011.6,
2019-10-16,20.8,17.9,24,12.7,0,8.1,12.2,,1016.1,
2019-10-17,19.1,15.6,24.5,0,0,40,8.3,,1015.3,
2019-10-18,20.5,13.4,29,0,0,160.4,4.4,,1009,
2019-10-19,26.2,20.1,33.4,0,0,204.8,5.7,,1006.9,
2019-10-20,27.1,22.3,34,0,0,175.9,11.7,,1006.1,
2019-10-21,24.4,20.1,28.4,1.8,0,35.5,12.5,,1009.9,
2019-10-22,20.4,13.4,28.4,0,0,74.1,9.1,,1019,
2019-10-23,21.7,12.3,30.6,0,0,156.2,13.3,,1016,
2019-10-24,23.2,11.2,31.8,79,0,131.5,14,,1012.4,
2019-10-25,13.7,7.7,18.8,2.3,0,333.8,26.3,,1018.4,
2019-10-26,14.3,6.2,23.4,0,0,283.8,9.2,,1014.6,
2019-10-27,16.1,5.6,27.3,0,0,201.6,5.9,,1013,
2019-10-28,20.7,13.4,29.5,0,0,139.5,8.8,,1012.4,
2019-10-29,17.2,14,22.9,1.3,0,43.4,14.8,,1012.5,
2019-10-30,11.3,8.4,14,0.3,0,15.7,19.8,,1016,
2019-10-31,7.7,2.9,14.5,0,0,347.6,14.2,,1030,
2019-11-01,8.6,1.2,17.3,0,0,212.6,5.2,,1026.9,
2019-11-02,12.7,4,22.3,0,0,6.6,5.5,,1026.9,
2019-11-03,13.6,5.1,22.9,0,0,152.1,6.6,,1021.7,
2019-11-04,19.2,11.8,27.3,0,0,180.4,6.6,,1015,
2019-11-05,22.8,16.8,28.4,0,0,90.5,7.8,,1018.1,
2019-11-06,24,20.1,29,1,0,133.6,15.5,,1019.2,
2019-11-07,16.9,9,21.2,4.3,0,41.2,15.5,,1020.1,
2019-11-08,9.8,7.9,12.3,0.5,0,358.8,13.6,,1027,
2019-11-09,13.3,7.3,21.8,0,0,234.8,3.3,,1024.5,
2019-11-10,16.2,8.4,22.3,0,0,206.3,5.6,,1018.6,
2019-11-11,15.9,3.4,25.1,0,0,268.8,15.6,,1017.9,
2019-11-12,3.7,0.6,7.3,0.3,0,3.3,18.7,,1032.4,
2019-11-13,4.5,1.8,6.8,0,0,197.5,6.3,,1025.3,
2019-11-14,7.3,4.5,10.1,7.1,0,355.7,10,,1024.4,
2019-11-15,8.8,1.2,18.4,0,0,1.9,4.8,,1028.3,
2019-11-16,9.5,1.2,18.4,0,0,208,3.1,,1022.4,
2019-11-17,13.2,6.8,22.3,0,0,266,2.5,,1016.9,
2019-11-18,15.5,7.9,24.5,0,0,262.5,3.6,,1014.5,
2019-11-19,15.9,8.4,25.1,0,0,208.1,5.7,,1014.3,
2019-11-20,22.1,15.6,29,0,0,145.4,18,,1012.2,
2019-11-21,23.2,20.1,26.8,0,0,147.4,14.1,,1011.9,
2019-11-22,16.7,11.2,21.2,0.3,0,20.1,10.9,,1014.7,
2019-11-23,14,7.3,24,0,0,319.3,7.8,,1018.4,
2019-11-24,15.1,6.8,24,0,0,237.6,6.2,,1016.3,
2019-11-25,17.9,9,29,0,0,213.7,5.1,,1007,
2019-11-26,19.8,13.4,27.3,0,0,207.4,6.2,,1004,
2019-11-27,16.2,14,21.8,0,0,32.1,21.3,,1018.6,
2019-11-28,12.9,10.1,15.1,1,0,35.6,11.6,,1021.1,
2019-11-29,17.2,12.9,24,4.3,0,120.2,8.9,,1015.3,
2019-11-30,24.6,20.1,30.1,0,0,237.7,9.5,,1008.8,
2019-12-01,15.1,10.6,21.2,0,0,4.1,13.8,,1019.7,
2019-12-02,11.8,4,20.6,0,0,348.2,7.6,,1024.6,
2019-12-03,12.1,2.3,23.4,0,0,256,10.8,,1016.8,
2019-12-04,16.5,10.6,24,0,0,44.7,9.5,,1016.9,
2019-12-05,16,9.7,23.6,0,0,223.2,3.4,,1015.3,
2019-12-06,17.7,10.6,24.5,0,0,336,9.4,,1020.4,
2019-12-07,14.5,9.5,21.8,0,0,70.5,6.9,,1023.7,
2019-12-08,15.6,8.4,25.1,0,0,202,5.7,,1014.8,
2019-12-09,20,16.2,25.1,0,0,164.9,5.6,,1009.8,
2019-12-10,10.9,8.4,19,4.6,0,19.2,20,,1021.9,
2019-12-11,7,2.9,14,0,0,49.1,9.4,,1031.3,
2019-12-12,9,1.8,17.9,0,0,235.6,3.6,,1023.5,
2019-12-13,14,4,26.8,0,0,273.1,9,,1013.4,
2019-12-14,16.3,6.2,29,0,0,206.8,3.7,,1008.4,
2019-12-15,17.2,7.3,27.9,0,0,182.5,5.5,,1006.8,
2019-12-16,15.7,7.9,20.6,0,0,11.2,16.5,,1012.2,
2019-12-17,8,4,13.4,0,0,349.3,17.5,,1028,
2019-12-18,5.3,-2.1,15.1,0,0,260,3.7,,1031.5,
2019-12-19,7.1,-2.7,16.2,0,0,164.8,6,,1027.6,
2019-12-20,11.3,10.1,12.3,8.6,0,50.7,8.9,,1024.4,
2019-12-21,12.2,7.3,18.4,0.8,0,345,6.5,,1025.4,
2019-12-22,8.9,1.2,18.4,0,0,286.7,2.7,,1024.8,
2019-12-23,10.1,1.8,22.3,0,0,253.1,2.5,,1019.8,
2019-12-24,11.1,2.3,21.8,0,0,207.9,4.7,,1016.2,
2019-12-25,15.3,6.2,24.5,0,0,165.6,7.4,,1013.2,
2019-12-26,18.3,14.5,20.6,0,0,116.2,8.9,,1015.4,
2019-12-27,19,16.2,23.4,0,0,112.1,12.4,,1014.7,
2019-12-28,18.5,13.4,22.3,0,0,187.7,15.8,,1007.5,
2019-12-29,15.7,7.3,21.2,0,0,330.5,12.6,,1011.6,
2019-12-30,9.6,2.3,17.9,0,0,348.5,3.4,,1021.2,
2019-12-31,10.4,2.2,17.7,0,0,66.1,6.8,,1022.5,
