date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2020-04-09,24.8,20.1,32.3,0,0,14.9,7.2,,1009.8,
2020-04-10,21.3,19,24.5,0,0,52.3,13.1,,1013.9,
2020-04-11,22.2,18.4,26.8,0,0,122.2,14.4,,1008.6,
2020-04-12,25.3,16.2,30.6,0.8,0,249.4,19.7,,1001.7,
2020-04-13,15.7,9,21.2,0,0,28.8,17.7,,1015.9,
2020-04-14,14.5,10.1,20.6,0,0,34.5,17.3,,1019.6,
2020-04-15,14.4,9,20.6,0,0,67.4,10.2,,1020.7,
2020-04-16,17.9,8.4,25.6,0,0,122.5,11.8,,1018.2,
2020-04-17,20.6,15.6,24.5,0.3,0,86.2,9.2,,1015.3,
2020-04-18,15.4,12.9,17.3,0,0,47.9,14.1,,1014.3,
2020-04-19,23.7,16.2,35.1,0.3,0,341.8,8.7,,1006.4,
2020-04-20,23.3,11.8,34.5,0,0,96.7,8.9,,1008.7,
2020-04-21,24.7,19,32.9,0,0,115.2,13.7,,1011,
2020-04-22,24.8,22.3,29.5,0.8,0,170,9.6,,1006.4,
2020-04-23,26.4,20.6,33.4,0,0,8.9,12.7,,1006.5,
2020-04-24,26.2,14,37.3,0,0,301.1,11,,1006.6,
2020-04-25,24.6,20.6,29,0,0,51.2,18.7,,1014.3,
2020-04-26,22.9,12.9,31.2,0,0,90.5,10.7,,1019.8,
2020-04-27,24.3,15.6,32.9,0,0,139.4,16.4,,1016,
2020-04-28,26.7,20.1,33.4,4.3,0,159.2,14.4,,1010.5,
2020-04-29,25.9,19,31.2,0,0,56.9,16.3,,1013.2,
2020-04-30,22.8,12.9,32.3,0,0,62.3,6.1,,1017.6,
2020-05-01,24.2,13.4,34,0,0,138.3,12.2,,1014.5,
2020-05-02,26.4,18.4,35.6,0,0,146.4,14.8,,1013.6,
2020-05-03,27.4,21.8,35.6,0,0,160.5,15.8,,1012.1,
2020-05-04,28.2,21.8,36.8,0,0,156.5,14.8,,1009.2,
2020-05-05,27.1,24.5,33.4,0,0,78.8,15.6,,1012,
2020-05-06,25,21.8,30.6,0,0,66,17.5,,1018.4,
2020-05-07,24.3,15.6,32.9,0,0,137.1,14.7,,1015.4,
2020-05-08,26.3,21.2,36.8,0,0,48.5,21.2,,1011.6,
2020-05-09,21.4,18.4,25.6,0,0,68.1,13.9,,1018.9,
2020-05-10,21.7,14,28.4,0,0,52.4,10.7,,1020.4,
2020-05-11,23.8,16.8,30.6,0,0,110.9,15.2,,1018.4,
2020-05-12,24.1,20.6,32.3,5.1,0,153,16.2,,1012.9,
2020-05-13,25.1,19.5,32.3,0,0,122.4,13.4,,1011.6,
2020-05-14,26.8,18.4,35.1,11.2,0,143.8,13.1,,1009.9,
2020-05-15,27.6,24.5,34,0,0,128.3,14.7,,1008,
2020-05-16,23.7,17.9,31.2,4.1,0,11.7,6.4,,1007,
2020-05-17,25.8,19.5,33.4,0,0,52.6,6.5,,1011.6,
2020-05-18,26.9,19,34,0,0,147.1,7.4,,1011.4,
2020-05-19,28.3,20.1,35.6,0,0,146.3,8.9,,1008.1,
2020-05-20,28.7,24,35.1,0,0,145.5,13.8,,1007,
2020-05-21,27.8,21.8,33.4,1.5,0,143,15.4,,1007.1,
2020-05-22,29.5,25.6,35.1,0,0,139.5,19.3,,1008,
2020-05-23,29,25.6,34.5,0,0,144.1,21,,1009.1,
2020-05-24,26.9,19,34.5,53.9,0,154.9,17.3,,1007.3,
2020-05-25,22,19,27.3,18,0,225.1,9.9,,1007.5,
2020-05-26,24.2,19.5,30.1,0,0,355.9,6.9,,1011.4,
2020-05-27,25.9,19,32.9,1.8,0,224,12,,1010.1,
2020-05-28,25.2,20.6,31.8,0.8,0,82.3,6,,1011.4,
2020-05-29,26.5,21.8,31.2,0,0,23.1,10.7,,1016.7,
2020-05-30,25.6,20.6,30.6,0,0,49.8,9.1,,1016.8,
2020-05-31,25.2,22.3,29,1.5,0,87.1,8.4,,1016.8,
2020-06-01,24.5,22.3,27.9,1,0,82.2,11.6,,1017.6,
2020-06-02,24.8,21.2,31.2,0.3,0,48.9,5.1,,1016.3,
2020-06-03,27,22.9,31.8,0,0,122.9,7.8,,1013.2,
2020-06-04,27.7,24,32.3,0,0,167.2,8.6,,1010.8,
2020-06-05,28.2,24.5,32.9,0,0,151,9.1,,1011.7,
2020-06-06,28.8,22.9,34.5,0,0,67.7,5,,1010.3,
2020-06-07,29.6,23.4,34.5,0,0,24,6.3,,1005.8,
2020-06-08,30.2,24.5,36.8,0,0,106.8,7.4,,1003.3,
2020-06-09,30.1,25.1,35.6,0,0,146.3,8.6,,1005.5,
2020-06-10,28.6,22.9,33.4,0,0,65.5,15.7,,1015.8,
2020-06-11,27,18.4,34.5,0,0,62.2,7.9,,1021.1,
2020-06-12,26.2,17.9,33.4,0,0,40.9,8.3,,1021.7,
2020-06-13,27.1,20.1,32.9,0,0,56.7,9.8,,1017.1,
2020-06-14,26.8,19,32.9,0,0,64.4,8.2,,1016.1,
2020-06-15,27.4,22.3,32.9,0,0,102.4,11.4,,1018.1,
2020-06-16,27.5,24,32.9,0,0,127.6,12.1,,1017.3,
2020-06-17,27.3,19.5,34.5,0,0,128.3,12.1,,1014.5,
2020-06-18,28.2,23.4,34,2.8,0,150.9,15.2,,1012.1,
2020-06-19,28.6,24.5,34,0,0,145.1,17.3,,1012.5,
2020-06-20,29.6,25.1,35.1,0.3,0,146.6,15.2,,1013.1,
2020-06-21,29.9,25.6,36.8,0,0,153.8,17.5,,1011.2,
2020-06-22,29.8,26.2,36.8,0,0,155.8,18,,1010.8,
2020-06-23,27.3,21.8,32.3,18.6,0,98.9,13,,1010.7,
2020-06-24,28.3,22.3,34,0,0,8.6,11.7,,1010.4,
2020-06-25,28.3,23.4,35.1,0,0,83.5,7.2,,1011.8,
2020-06-26,24.9,21.8,29,11.4,0,147.3,11.2,,1016,
2020-06-27,28.1,25.1,33.4,0,0,152.7,17.3,,1013,
2020-06-28,28.5,26.8,31.8,3,0,152,19.1,,1008.6,
2020-06-29,28.9,25.6,32.3,0,0,150.8,20.5,,1008.4,
2020-06-30,29.7,26.2,35.1,0,0,156.2,21,,1009.8,
2020-07-01,30.3,26.8,35.6,0,0,145.4,18.3,,1009.6,
2020-07-02,30.8,26.2,36.8,0,0,151.9,14.6,,1011.9,
2020-07-03,29.6,24.5,36.8,0,0,159.6,11.2,,1013.2,
2020-07-04,30.4,24,38.4,0,0,177.4,7.8,,1011.8,
2020-07-05,30.8,23.4,38.4,0,0,139.2,10.7,,1009.1,
2020-07-06,30.8,25.6,36.2,0,0,135.4,13.4,,1009.7,
2020-07-07,31.2,26.8,37.3,0,0,149.8,15.3,,1011.7,
2020-07-08,31.3,26.8,37.9,0,0,154.8,16.8,,1010.7,
2020-07-09,31.3,26.8,37.3,0,0,151.2,18.2,,1010.1,
2020-07-10,31.7,25.6,40.1,0,0,143.4,17.9,,1013,
2020-07-11,31.7,25.6,39.5,0,0,168.3,12.8,,1014.6,
2020-07-12,31.4,24.5,39.5,0,0,154.2,10.8,,1012.7,
2020-07-13,32.9,24.5,41.2,0,0,158.7,11.3,,1009.9,
2020-07-14,31.5,24.5,40.1,0,0,148.5,15.8,,1010.5,
2020-07-15,31.4,25.6,39,0,0,153.2,16.6,,1012.8,
2020-07-16,31.1,25.6,38.4,0,0,151.5,16.2,,1014,
2020-07-17,29.8,25.1,37.9,0,0,143.6,11.6,,1014.5,
2020-07-18,28.5,22.9,35.1,0,0,145.8,11.3,,1014.1,
2020-07-19,29.7,22.9,36.8,0,0,149.7,8.9,,1013.3,
2020-07-20,30.6,24.5,37.3,0,0,128.1,10.9,,1011.7,
2020-07-21,30.5,24.5,36.2,0,0,90.8,12.5,,1010.4,
2020-07-22,31,26.2,37.9,0,0,126.7,11.9,,1012.2,
2020-07-23,30.9,25.6,37.9,0,0,128.2,9.7,,1011.7,
2020-07-24,32.1,26.2,37.9,0,0,33.7,14.4,,1010.3,
2020-07-25,28.3,25.1,31.8,0,0,61.1,20.5,,1010.7,
2020-07-26,27.7,24,34.5,2.3,0,87.7,17.1,,1013.2,
2020-07-27,28.9,25.1,35.6,0,0,92.1,11.3,,1014.5,
2020-07-28,29,25.6,35.6,0,0,165.3,7.3,,1012.5,
2020-07-29,26.8,23.4,34,0,0,162.9,10.5,,1013.9,
2020-07-30,29.2,24,36.2,0,0,168.4,13.9,,1013.7,
2020-07-31,29,24.5,36.2,1.8,0,211.4,10.4,,1013.1,
2020-08-01,29.1,22.9,37.3,1.3,0,72.1,10.9,,1012.5,
2020-08-02,28.3,21.2,36.2,0.5,0,42.7,5.9,,1013.4,
2020-08-03,28,22.3,37.9,13,0,8.5,4.9,,1014.4,
2020-08-04,28.8,23.4,36.2,0,0,85.5,7.3,,1014.3,
2020-08-05,29.8,23.4,36.8,0,0,151.9,11.2,,1013.2,
2020-08-06,30.1,24,37.3,0,0,150.3,13.2,,1013.8,
2020-08-07,30.3,25.1,37.3,0,0,150.7,12.3,,1014.4,
2020-08-08,30.6,24.2,38.2,0,0,146,15.6,,1016.8,
2020-08-09,30.1,24,37.9,0,0,157.8,15,,1016.8,
2020-08-10,30.8,25.1,37.3,0,0,160.7,17.1,,1015.2,
2020-08-11,31.3,24.5,38.4,0,0,162.9,16.4,,1012.5,
2020-08-12,31.5,24.5,39,0,0,155.7,14.7,,1012.1,
2020-08-13,31.4,24,39,0,0,149.3,12.5,,1012.5,
2020-08-14,31.8,24.5,40.1,0,0,165.5,12.4,,1011.2,
2020-08-15,32,25.1,40.1,0,0,156.9,11.7,,1011.4,
2020-08-16,31.8,25.1,39,0,0,127.9,9.6,,1013.8,
2020-08-17,30.4,26.2,39,0,0,81.6,10.2,,1016.1,
2020-08-18,30.3,25.6,38.4,0,0,252.9,7.9,,1014,
2020-08-19,31.2,22.9,39.5,0,0,26.5,7.7,,1010.8,
2020-08-20,30.7,24,37.3,0,0,31,8.7,,1008.6,
2020-08-21,30.5,23.4,38.4,0,0,135.2,9.3,,1008,
2020-08-22,26.6,22.3,31.8,6.1,0,106,9.1,,1011.2,
2020-08-23,28.2,21.8,35.1,0,0,62,8.4,,1012.6,
2020-08-24,29.4,22.9,36.8,0,0,61,9.1,,1013.1,
2020-08-25,30.7,23.4,38.4,0,0,16.6,7.9,,1011.3,
2020-08-26,30.8,24.5,36.8,0,0,62.7,10.7,,1007.9,
2020-08-27,30.7,23.4,37.9,0,0,57,8.5,,1007.3,
2020-08-28,31.8,26.2,39.5,0,0,161.7,14.3,,1008.2,
2020-08-29,32,25.1,39.5,0,0,154.1,12.4,,1008.7,
2020-08-30,31.6,25.6,37.9,0,0,149.7,11.2,,1006.7,
2020-08-31,31.9,27.9,39,0,0,148.2,17.9,,1006.2,
2020-09-01,31.7,28.4,37.9,0,0,163.3,17.7,,1007.1,
2020-09-02,30.3,26.8,34,0,0,143.5,13.4,,1008.8,
2020-09-03,29.3,23.4,37.3,4.6,0,140.4,15.3,,1011.5,
2020-09-04,23.9,22.9,27.9,0,0,48.1,9.3,,1016.6,
2020-09-05,26.5,23.4,34,0,0,63.8,11.7,,1020.8,
2020-09-06,27.4,23.4,34,0,0,27.1,7.2,,1018,
2020-09-07,28,22.3,34.5,0,0,187.8,6.6,,1011.1,
2020-09-08,27.8,25.1,34.5,13.2,0,134.6,15.9,,1007.5,
2020-09-09,26.5,19,31.8,29,0,106.8,14.4,,1011.7,
2020-09-10,18.8,15.6,22.9,15.2,0,21.6,14.1,,1019.9,
2020-09-11,23.8,18.4,30.6,0,0,358.7,10.6,,1018.1,
2020-09-12,27.7,21.8,33.4,0,0,52.1,6.2,,1013.2,
2020-09-13,29.8,24.5,35.1,0,0,36.7,13.2,,1012.4,
2020-09-14,29.1,25.1,34,0,0,28.9,15.3,,1015.1,
2020-09-15,28.7,24.5,32.9,0,0,26.2,12.1,,1015,
2020-09-16,27.9,25.1,34,0,0,29.1,7.1,,1012.7,
2020-09-17,26.8,24.5,31.8,1.5,0,11.1,12.3,,1013.9,
2020-09-18,27,22.9,32.9,0,0,22.5,14.3,,1014.8,
2020-09-19,25.7,21.2,30.1,0,0,39.2,13.5,,1016,
2020-09-20,24.4,18.4,30.6,0.3,0,25.3,15.2,,1016.4,
2020-09-21,22.2,21.2,23.4,14.7,0,6.6,16.4,,1014,
2020-09-22,24.3,21.8,28.4,0,0,358.7,18.1,,1012.1,
2020-09-23,24.2,20.1,29.5,0,0,8.1,11.1,,1011.8,
2020-09-24,23.3,16.8,30.1,0,0,24.2,7.1,,1012.6,
2020-09-25,23.4,16.8,31.8,0,0,70.1,5.3,,1013.3,
2020-09-26,26.2,20.6,33.4,0,0,141.2,9.6,,1011.6,
2020-09-27,28.5,24.5,35.1,0,0,168.3,17.5,,1006.6,
2020-09-28,24.8,20.6,27.3,0,0,24.6,21.3,,1014.7,
2020-09-29,21,11.8,29,0,0,355.1,7.1,,1021.1,
2020-09-30,20.3,9.5,31.2,0,0,339.1,6,,1018.3,
2020-10-01,21.8,12.9,32.3,0,0,4.3,4.6,,1019.1,
2020-10-02,23,17.9,29.5,0,0,64.3,11.5,,1020.2,
2020-10-03,22.2,14,31.2,0,0,111.5,8,,1016.8,
2020-10-04,24.1,16.8,31.8,0,0,40.6,4.7,,1018.7,
2020-10-05,24.8,19,31.8,0,0,61.2,7.3,,1018,
2020-10-06,24.3,17.9,32.3,0,0,50.1,4.8,,1016.3,
2020-10-07,24.3,17.3,32.9,0,0,37.4,5.1,,1015.3,
2020-10-08,24.2,15.1,31.2,0,0,24.7,8.2,,1013.7,
2020-10-09,27.3,23.4,34,0,0,19.6,9.5,,1009.3,
2020-10-10,27.4,20.6,36.8,0,0,129.8,5.6,,1008.5,
2020-10-11,27,17.9,36.2,0,0,110.9,8,,1008.8,
2020-10-12,27.5,22.9,35.6,0,0,76.6,11,,1012.7,
2020-10-13,25.7,20.1,32.9,0,0,53.9,7.2,,1017.3,
2020-10-14,26.3,19.5,34,0,0,159.8,9,,1013.5,
2020-10-15,26.7,22.3,32.3,0,0,121.3,12.8,,1010.2,
2020-10-16,21.2,18.4,25.1,0,0,55.2,21.2,,1020.9,
2020-10-17,18.9,15.6,24.5,0.8,0,94.4,7.4,,1018.4,
2020-10-18,25.6,19.5,33.4,0,0,166.1,14.2,,1013.2,
2020-10-19,27.8,22.9,34.5,0,0,151.7,14.4,,1013.2,
2020-10-20,26.8,23.2,32.2,0,0,145.3,19,,1013.5,
2020-10-21,26.7,22.9,32.9,0,0,125.5,14.1,,1014.2,
2020-10-22,26.8,23.4,32.9,0,0,138,14.9,,1012.2,
2020-10-23,24.3,14,31.8,0,0,89.2,13.2,,1013.7,
2020-10-24,16.3,13.4,21.2,0,0,36,10.4,,1018,
2020-10-25,21.7,13.4,30.1,0,0,108.8,10.6,,1011.1,
2020-10-26,21.6,9,30.6,1.3,0,103.9,19.5,,1011.8,
2020-10-27,7.8,6.2,9.5,0.8,0,12.7,17.5,,1016,
2020-10-28,11.5,5.6,20.6,2,0,322.7,13.7,,1014.2,
2020-10-29,13.5,7.3,20.1,0,0,326.6,14.3,,1018.8,
2020-10-30,13.9,6.8,22.9,0,0,16.7,5.5,,1024.1,
2020-10-31,14.9,5.1,25.6,0,0,356.7,3.1,,1021.5,
2020-11-01,18.6,9.5,28.4,0,0,21.1,8.1,,1026.2,
2020-11-02,16.9,9.5,25.1,0,0,30.8,5.8,,1029.6,
2020-11-03,15.8,6.2,26.8,0,0,109.8,4.4,,1025.4,
2020-11-04,17.7,9,27.3,0,0,113.3,6.3,,1022.7,
2020-11-05,19.5,12.3,27.9,0,0,14.5,3.8,,1020.8,
2020-11-06,19.2,14,26.8,0,0,154,4.2,,1018.2,
2020-11-07,20.2,14.5,27.3,0,0,73.1,5.7,,1015.2,
2020-11-08,22.4,17.9,29,0,0,134.1,10.2,,1012.7,
2020-11-09,23.5,20.1,29.5,0,0,144.9,12.4,,1011.5,
2020-11-10,20.9,18.4,23.4,0,0,35.8,7.6,,1010.8,
2020-11-11,21.6,15.6,28.4,0,0,19.4,5.6,,1012.6,
2020-11-12,21.6,17.3,29.5,0,0,47.6,3.7,,1014.6,
2020-11-13,22.9,16.2,28.4,0,0,81.6,8.2,,1016.1,
2020-11-14,25.1,19.5,31.2,0,0,179.3,12.2,,1011.2,
2020-11-15,20.2,14,24.5,0,0,23.6,15.9,,1020,
2020-11-16,16.6,10.1,24.5,0,0,54.6,7.1,,1025.2,
2020-11-17,15.7,8.4,25.6,0,0,44.3,7,,1028.5,
2020-11-18,16.5,5.6,26.8,0,0,56.2,5.9,,1026.6,
2020-11-19,19.2,12.3,27.3,0,0,104.9,7,,1023.4,
2020-11-20,20,12.9,27.3,0,0,82.6,5.3,,1023.3,
2020-11-21,21,15.1,26.8,0,0,87.6,7.7,,1022.6,
2020-11-22,21.8,18.4,26.2,0,0,55.4,8.1,,1021.1,
2020-11-23,18,13.4,23.4,0,0,74.9,14.9,,1021.1,
2020-11-24,22.5,19,29.5,1.5,0,149,14,,1011.3,
2020-11-25,20.1,14.5,25.6,0,0,45.9,11.9,,1015.5,
2020-11-26,17.4,10.6,24,0,0,23.3,3.5,,1014.8,
2020-11-27,21.5,17.3,25.1,2.5,0,30.3,10.3,,1014.3,
2020-11-28,14.6,12.9,16.8,33.3,0,28.1,13.7,,1016.6,
2020-11-29,12.4,7.9,18.4,0,0,349.2,13.3,,1020.1,
2020-11-30,9.2,2.9,15.6,0,0,3.7,10.8,,1028.9,
2020-12-01,8,-1.6,18.4,0,0,70.7,7.1,,1021.2,
2020-12-02,13.6,7.3,22.9,0,0,350.1,11.1,,1017.7,
2020-12-03,9.5,5.1,15.1,0,0,337.2,13.9,,1024.3,
2020-12-04,7.9,2.9,15.1,0,0,347.3,4.9,,1025,
2020-12-05,7.7,4,10.6,0.3,0,358,1.8,,1024.2,
2020-12-06,10.5,2.3,20.1,0,0,331.2,7,,1020.8,
2020-12-07,11.7,2.9,22.9,0,0,347,4,,1023.3,
2020-12-08,13.3,3.4,25.6,0,0,351.6,2.9,,1023.6,
2020-12-09,13.9,3.4,26.2,0,0,290.6,6.4,,1020.8,
2020-12-10,14.8,4.5,24.5,0,0,94.3,9,,1015.2,
2020-12-11,18.5,11.8,23.4,0.3,0,212.5,3.8,,1010.8,
2020-12-12,14.2,10.1,19.5,0,0,40.5,11.6,,1015,
2020-12-13,15.6,7.9,25.1,0,0,358.6,17,,1015,
2020-12-14,7.6,2.3,12.9,0,0,36.3,10.9,,1024.1,
2020-12-15,10.3,3.4,17.9,0,0,348.7,9.4,,1014.6,
2020-12-16,9.5,3.4,16.2,0,0,2.3,9.3,,1020.9,
2020-12-17,7.8,0.1,17.3,0,0,11,5.1,,1025,
2020-12-18,11.7,2.3,18.4,0,0,81,7.9,,1021.2,
2020-12-19,18,10.1,24.5,0.8,0,357.5,8.6,,1017.5,
2020-12-20,11.9,2.9,22.9,0,0,321.7,5.6,,1019.6,
2020-12-21,12.7,2.9,24,0,0,355.9,3.5,,1020.6,
2020-12-22,16.5,8.2,24.2,0,0,101.6,12.4,,1018.9,
2020-12-23,19.2,12.9,24.5,0,0,176.4,13,,1012.7,
2020-12-24,8.7,4,14.5,0,0,328.2,18.3,,1027.5,
2020-12-25,10.6,0.1,21.8,0,0,267.2,6.5,,1024.8,
2020-12-26,12,3.4,21.2,0,0,175.5,8.3,,1020.1,
2020-12-27,15.4,6.2,25.1,0,0,75.6,6.7,,1015.7,
2020-12-28,19.2,12.9,25.1,0,0,111.4,15,,1018.2,
2020-12-29,20.7,17.9,24.5,0,0,137.5,24.5,,1014.4,
2020-12-30,17.7,9.5,22.9,5.6,0,120.5,20.8,,1009.5,
2020-12-31,5.8,3.2,9.2,13.7,0,295.4,19.2,,1008.3,
